#what,what,,,,,,,,,,,,,
#as,molm,,,,,,,,,,,,,
#abs,alliumsm,,,,,,,,,,,,,
#bs,gunggmhajianm,,,,,,,,,,,,,
#organism part,whole organism,,,,,,,,,,,,,
#compound,,,indole-3-acetic acid,indole-3-acetic acid,,,indole-3-acetic acid,indole-3-acetic acid,,,,,,
Gene ID,Gene Name,DesignElementAccession,Quint_2-71_Col-0-3h_Rep2_ATH1,Quint_2-67_Col-0-1h_Rep1_ATH1,Quint_2-62_Col-0-0h_Rep2_ATH1,Quint_2-61_Col-0-0h_Rep1_ATH1,Quint_2-66_Col-0-30min_Rep3_ATH1,Quint_2-72_Col-0-3h_Rep3_ATH1,Quint_2-70_Col-0-3h_Rep1_ATH1,Quint_2-65_Col-0-30min_Rep2_ATH1,Quint_2-69_Col-0-1h_Rep3_ATH1,Quint_2-64_Col-0-30min_Rep1_ATH1,Quint_2-63_Col-0-0h_Rep3_ATH1,Quint_2-68_Col-0-1h_Rep2_ATH1
AT5G37610,,249602_at,3.241711975,3.072141271,3.369155526,3.213263111,3.034602558,2.918877545,3.081559957,3.072629703,3.134620506,2.923614384,3.088169404,3.098308957
AT5G37620,,249571_at,3.096839684,3.128861486,3.121977199,3.054720989,2.987687891,2.904760171,3.080181324,3.108268371,3.045535029,2.996091935,2.92611994,3.034914213
AT5G37630,EMB2656,249572_at,4.988036129,4.806369205,5.060407081,4.594763972,4.817094264,4.962561964,4.712900059,4.865183468,4.73224844,5.038239815,4.834325477,4.520701958
AT5G37640,UBQ9,249573_at,3.045005468,2.867945867,2.804292156,2.925345971,2.934439067,2.797268499,2.880320759,2.813835198,2.980804767,2.889830671,2.894469044,2.897023125
AT5G37660,CRRSP60,249574_at,5.390512823,5.416955789,5.495486276,5.132670966,5.274696006,5.171993405,5.379261236,5.371574798,5.055236151,5.285632514,5.241529849,5.179749292
AT5G37670,HSP15.7,249575_at,4.289699779,4.491514598,4.289717336,4.325081257,4.191725733,4.775148024,4.571818474,4.237200607,4.427268306,4.073982456,4.679132298,4.452339834
AT5G37680,ARL8C,249579_at,6.624790941,6.915703296,6.822802785,6.960609303,6.676391683,6.831701382,6.66419965,6.792541278,6.728876956,6.680350445,6.805793341,6.763904183
AT5G37690,,249576_at,5.853058599,6.402437267,6.421979031,6.425979954,5.669154545,6.115081134,6.122611817,6.43146375,6.3360855,6.143710127,6.153552898,6.425979954
AT5G37710,,249577_at,5.457357504,5.406008794,5.809766644,6.111754281,5.297819439,5.346911026,5.515944323,5.269544549,5.598569677,5.385245518,5.601259167,5.639308692
AT5G37730,,249578_at,2.676470384,2.652642835,2.802207915,2.732246189,2.673965989,2.540280648,2.699669782,2.587871885,2.715016849,2.452416796,2.703903237,2.629825927
AT5G37740,,249580_at,7.585509521,7.540628386,7.27038533,7.137744105,7.148467574,7.893259672,7.560183198,7.531524914,7.39888629,7.320180428,7.133259764,7.279902595
AT5G37770,CML24,249583_at,8.669384047,8.711940092,7.791373454,7.820027466,8.887866957,9.476680972,8.573573255,8.794770798,8.525359056,8.637252963,7.834417273,8.592695437
AT5G37780,CAM1,249582_at,9.995099857,9.787560596,9.811942523,9.596398306,9.697558587,9.984989599,9.965051724,9.722448798,9.767303935,9.667899731,9.668829478,9.8182344
AT5G37790,,249588_at,6.628565775,6.339491979,7.042171985,7.037845494,6.340773724,6.548567862,6.712776882,6.440706296,6.418182719,6.50612453,6.811237506,6.536268466
AT5G37830,OXP1,249585_at,7.998453075,7.667046363,7.784387668,7.814020139,7.663605038,7.688018241,7.838457066,7.757956788,7.894365305,7.808200741,7.768282712,7.859676662
AT5G37840,,249586_at,3.333254601,3.273201845,3.451583025,3.395512526,3.346098826,3.305651203,3.410952241,3.119694845,3.289963246,3.404803016,3.188528524,3.053062003
AT5G37850,SOS4,249589_at,6.697662129,6.896338813,6.700058519,6.915655448,6.856515488,7.047162554,6.651529157,6.813044403,6.723721735,6.768530613,6.795505459,6.703737042
AT5G37860,,249587_at,3.027789962,3.012771833,3.088888175,2.823039482,3.078885188,2.926310102,3.171539233,3.018110596,3.080543864,3.142908267,3.12645774,2.966873428
AT5G37870,,249590_at,3.220907144,3.180803003,3.218444607,3.068513844,3.220907144,3.068552384,3.243118432,3.128152858,3.454736088,3.21384636,3.202292846,3.2159779
AT5G37890,,249592_at,6.621283052,6.805318441,6.492540714,6.612692231,6.735613098,6.683843691,6.65019179,6.589429195,6.568730634,6.696317459,6.873359704,6.749028994
AT5G37900,,249593_at,2.704867814,2.908903502,2.814232573,2.936418135,2.75681309,2.760174725,2.94234698,2.811738857,2.939936648,2.828373325,2.828474812,2.816326249
AT5G37910,,249594_at,3.047780844,3.051812373,2.87377932,2.893548611,3.056175526,2.793913263,2.912885668,2.881828441,2.972608823,2.981246807,2.968959207,3.048139839
AT5G37930,,249595_at,6.615730148,6.551727777,6.695849303,6.55375353,6.258601895,6.662600167,6.614069147,6.379313564,6.39513635,6.643737934,6.663006545,6.318128755
AT5G37960,,249597_at,2.571974959,2.535903586,2.740196303,2.500384396,2.568049153,2.470097039,2.717145223,2.616465973,2.693431431,2.61562399,2.607314804,2.636943641
AT5G37970,,249598_at,2.547483509,2.725212966,2.723579402,2.618219749,2.752061866,2.72151789,2.602268851,2.703685541,2.718566579,2.71590717,2.744831222,2.70133429
AT5G37980,,249601_at,4.423769847,4.087965222,4.372025435,3.999466893,4.061537599,4.223737557,4.198605536,4.305820263,4.288905135,4.236601306,4.263885146,4.155881215
AT5G37990,,249599_at,2.9180592,3.620382667,4.033344938,3.594284949,3.552427647,3.650153169,3.422828712,3.678855665,3.717675081,3.487628353,3.979985181,3.370437607
AT5G38020,,249567_at,5.515605706,6.159631535,6.045422356,5.675890412,5.501259448,5.299019624,5.279621822,5.798068978,5.992869528,5.526228976,5.334220128,5.418208674
AT5G38030,DTX30,249545_at,5.969610307,6.035817196,6.245114023,6.061765466,5.816912816,5.750844234,5.899177132,5.885345534,6.076450492,5.910424518,5.928088023,5.865422057
AT5G38040,UGT76E7,249568_at,3.071796478,3.089852457,3.376021787,3.476413744,3.081855871,3.01725853,3.232122524,3.056465873,2.939115261,3.275579388,3.338733007,3.120954304
AT5G38070,,249569_at,4.032018692,4.304044789,4.40808529,4.322005996,4.241305959,4.338279779,4.172830304,4.379210457,4.420298696,4.195794463,4.146995906,4.446453751
AT5G38080,,249570_at,3.119125669,3.174669387,3.459283116,2.971332457,3.283404751,3.287390151,3.165215608,3.254725742,3.412512694,3.332983657,3.356488014,3.225239429
AT5G38100,,249539_at,4.755649963,4.672080425,5.06400572,4.876233802,4.731096401,4.653207696,4.731096401,4.941399566,4.399211285,4.726052114,4.971553526,4.989708306
AT5G38110,ASF1B,249544_at,7.622229323,7.545813945,7.924692609,7.693636738,7.374956495,7.546494426,7.677781688,7.552229942,7.423234582,7.756701644,7.616212601,7.555301007
AT5G38120,4CLL8,249540_at,3.382336443,3.313571198,3.321355635,3.215896626,3.335920464,3.028944483,3.223217581,3.209570411,3.465627831,3.529518159,3.24572716,3.42156883
AT5G38130,,249541_at,2.982964021,2.773380534,2.844291859,2.698088491,2.972755835,2.73672947,2.892423131,2.904171781,2.816011309,2.959780338,2.909043621,2.850316555
AT5G38140,NFYC10,249542_at,5.042766996,5.044817373,5.322089224,5.507663685,5.054823866,4.836947766,4.903630928,5.025566737,5.248455808,5.160366626,5.2726449,5.087542264
AT5G38150,PMI15,249546_at,4.064352203,4.309178786,4.679320637,4.685176569,4.547346998,4.492192457,4.400256597,4.240993873,4.565422795,4.375784608,4.565478997,4.401334109
AT5G38160,,249547_at,3.581208358,3.482756192,3.55746542,3.478780459,3.44431606,3.411871993,3.410439858,3.34085148,3.475066211,3.557265374,3.624216526,3.5506869
AT5G38170,,249548_at,3.187085031,3.056853322,2.856762601,3.042417886,3.0018886,2.90463695,2.962711548,3.017506271,3.202529792,2.962169049,3.061551067,2.88964645
AT5G38180,,249549_at,2.789011206,2.683759596,2.67601824,2.825204037,2.782339288,2.562364867,2.933805534,2.694743589,2.862261483,2.606078244,2.837284856,2.666665755
AT5G38195,,249556_at,3.06506283,2.755965454,2.708767228,2.872225966,2.920705253,2.780960299,3.084316294,2.887049839,2.985600145,2.771028135,3.081945442,2.972900986
AT5G38210,,249550_at,4.326600709,4.546001043,4.428245917,4.565450871,4.547117318,4.40727032,4.453850218,4.612234469,4.622792297,4.420263007,4.240373903,4.570460416
AT5G38220,,249551_at,5.654272571,5.757395006,6.096980263,5.890740681,5.920436555,6.064435639,5.930001589,5.832477806,6.049050953,5.895078637,5.932653647,5.947372605
AT5G38260,LRK10L-2.1,249553_at,2.83671419,2.789777345,2.677006203,2.667845326,2.81236155,2.661195405,2.88971643,2.886317968,2.710565065,2.900286035,2.7304384,2.726249444
AT5G38280,PR5K,249557_at,4.336605682,4.619236092,4.25965805,4.571423735,4.483206661,4.733931921,4.635888038,4.571808988,4.464860437,4.391065366,4.76849741,4.641594085
AT5G38290,,249554_at,5.551468043,5.521834334,5.574000552,5.805474383,5.792181088,5.647421237,5.503425194,5.570257547,5.621017514,5.566402643,5.482151795,5.704383277
AT5G38300,,249555_at,6.391307757,6.450580299,6.47020362,6.391125902,6.285224455,6.259366273,6.26141151,6.315905109,6.493157204,6.280871762,6.531232874,6.433715514
AT5G38310,,249558_at,3.658087462,3.572178799,3.645155761,3.641795029,3.916605695,3.643084484,3.819066567,3.560318249,3.77653529,3.88443515,3.682782188,3.881076598
AT5G38320,,249559_at,3.457563686,3.562251023,3.468586426,3.507319672,3.446475576,3.768490988,3.518199292,3.535713185,3.355666815,3.265771557,3.344810317,3.649800986
AT5G38330,PDF3.1,249560_at,2.850465045,2.614728516,2.776623997,2.683416477,2.743357163,2.795649373,2.828529196,2.6444841,2.709108946,2.584069083,2.857815755,2.567704392
AT5G38340,,249561_at,3.768952929,3.95009991,3.90036819,3.869796087,4.080199328,3.736116512,3.849067677,4.110519892,4.214127767,3.734267209,3.71444972,4.065616064
AT5G38350,,249562_at,3.673624045,3.583878904,3.730248445,3.526290822,3.643069322,3.535221809,3.637932982,4.149111056,3.396650629,4.152255806,3.48627446,4.008336712
AT5G38360,,249563_at,5.53327646,5.527323349,5.239891029,5.523427854,5.475361112,5.040071754,5.360835687,5.66662267,5.401825919,5.276195311,5.556935705,5.488237291
AT5G38380,,249508_at,6.717318657,6.35032239,6.560533993,6.785654132,6.438009776,6.629969278,6.568063404,6.492975165,6.623216913,6.445982077,6.587657222,6.730674192
AT5G38390,,249509_at,3.110328022,3.087976154,3.193042606,3.221552925,3.184012251,3.232733047,3.142160358,3.109958522,3.003007556,3.146872554,3.171218067,3.318469719
AT5G38400,,249564_at,3.837243129,3.817575859,3.900587563,3.992905713,3.873748079,3.980247151,4.045470514,3.869796238,4.007109925,3.960315303,4.170951415,3.967246979
AT5G38440,SPH9,249565_at,2.765788535,2.744190437,2.533560242,2.758393779,2.741942151,2.818859998,2.984345284,2.636722851,2.661963052,2.764239696,2.672537089,2.613928075
AT5G38450,CYP735A1,249566_at,3.653264383,3.740864306,4.357647405,3.943085713,3.75914209,3.660603071,3.657754906,3.911805057,3.674582135,3.760600269,4.10294933,3.77834238
AT5G38460,,249513_at,6.288232911,6.257721466,5.926989572,5.844217891,6.061197686,5.982845061,6.11285793,6.164497472,6.044942278,6.202056158,6.015768414,6.239382306
AT5G38470,RAD23D,249512_at,9.469533539,9.454403048,9.086098323,9.104348087,9.422849548,9.314612681,9.453004672,9.471834243,9.319478373,9.433732298,9.238353062,9.386600772
AT5G38480,GRF3,249514_at,11.00695372,10.92757567,10.74335316,10.69983095,10.90287233,10.64894686,10.9290058,10.94807334,10.72347953,10.98462086,10.67326178,10.82597825
AT5G38500,,249511_at,3.190307657,2.77118352,2.810988893,2.729336312,2.730773755,2.807296086,2.789527293,2.842768617,2.853867839,2.812390563,2.637703256,2.852065561
AT5G38510,RBL9,249510_at,4.577163084,4.707902527,4.909272685,4.950890559,4.854167455,5.068279478,4.643716568,4.952945026,4.777349308,4.83971943,5.048016694,4.570802815
AT5G38520,,249524_at,6.565356497,6.895945089,7.203065068,7.396586635,7.104663455,6.659559103,6.522411798,6.997075558,6.813900206,7.120151945,7.200596703,6.696085641
AT5G38530,TSBtype2,249515_at,7.992329988,8.009870189,7.830822077,7.888238831,8.016819264,8.32511137,8.16926352,8.02990099,7.92436239,7.857959028,7.806337157,7.869375497
AT5G38560,PERK8,249526_at,7.281631498,7.302146091,7.476228279,7.5633297,7.521132348,7.243101821,7.309619804,7.465197296,7.381918041,7.674071499,7.42152255,7.405695763
AT5G38610,,249518_at,5.353627632,5.317762826,5.024839332,4.713189977,5.399208369,5.249362072,5.529348647,5.29109999,5.121911337,5.268598623,4.976550749,5.219708363
AT5G38630,CYB561B,249523_at,8.369847539,8.190170944,8.140330103,8.193200671,8.088804634,8.411449252,8.229982372,8.079338213,8.176761227,8.056694343,8.170771234,8.156605342
AT5G38660,APE1,249519_at,8.220416061,8.089014826,8.304271023,8.379146348,8.450503821,8.435549908,8.307600583,8.227990408,8.301170639,8.411536626,8.395935354,8.299014637
AT5G38670,,249520_at,2.902967815,2.802863171,3.178514836,2.712391623,2.918759611,2.85942583,3.170501999,2.864403968,2.778907285,2.856486363,2.965367302,2.844652555
AT5G38690,,249521_at,6.470588162,6.343700749,6.730928383,6.272405149,6.293070906,6.546447294,6.7776755,6.379661019,6.573912649,6.377736298,6.604036208,6.50680138
AT5G38700,,249522_at,6.861169005,7.114338978,5.703701822,5.787574835,7.154242193,7.531289666,6.914100951,7.034223819,6.775295358,6.620110576,5.267425096,6.881811797
AT5G38710,POX2,249527_at,3.299559545,3.894618663,3.604301744,3.50324089,3.651610348,3.477361697,3.456351179,3.885267888,3.922216139,3.753252899,3.493801733,3.580991756
AT5G38720,,249528_at,6.887401579,6.631465783,6.815260427,6.694279308,6.554637885,6.904481753,6.91990689,6.650224002,6.860681104,6.769320327,6.653845665,6.885914891
AT5G38730,,249529_at,4.829359225,4.301372123,4.585239182,4.465611369,4.317595446,4.474890351,4.659058442,4.548067452,4.506001668,4.285287008,4.468168538,4.325808203
AT5G38750,,249530_at,3.248350583,3.11603797,3.14740378,3.228906265,2.986413611,3.069645704,3.122289797,3.345084878,3.059786958,3.249840293,3.054044662,3.265731596
AT5G38760,,249536_at,2.649970673,2.835493858,2.857863698,2.733905194,3.026304262,2.840329504,2.981532495,2.81092788,2.943391762,2.940346362,2.772974836,3.122163845
AT5G38770,GDU7,249531_at,4.621717931,4.774778318,4.893456852,4.574327425,4.640217824,4.777693307,5.004116888,4.663553858,4.514653004,4.535433797,4.509020832,4.800793293
AT5G38780,,249532_at,4.321287088,4.084615818,4.371328553,4.195067644,4.056246242,4.050601137,3.994536967,4.228009529,4.284738642,4.368693318,4.220753789,4.174015842
AT5G38790,,249533_at,3.77271708,4.087722463,3.854605718,3.747114067,4.000448226,3.769792153,3.673908246,3.992612367,3.944172684,4.064349214,3.74779122,4.075404503
AT5G38800,BZIP43,249534_at,2.930223066,3.095029236,3.242899591,2.771136142,2.964562872,2.829354455,2.930256873,3.087571655,3.054611799,2.913373253,2.979474688,3.084489063
AT5G38820,,249535_at,4.396347296,4.332885101,4.359647264,4.330204593,4.625106562,4.215086222,4.243176632,4.451721539,4.340820619,4.422368812,4.369661523,4.439042852
AT5G38830,,249537_at,8.890814246,8.766836294,8.794696743,8.893905248,8.775017547,8.751975103,8.789638121,8.769466166,8.962421429,8.851150763,8.848718232,8.972415646
AT5G38840,,249538_at,7.176103714,7.104199649,7.147396807,7.164931589,7.046183131,7.036334521,7.107553388,7.066002594,7.037299378,7.00722287,7.08816851,7.187958733
AT5G38850,,249504_at,3.810596559,3.98730541,3.96431681,4.10869192,4.065696877,3.89661325,3.829391751,4.074474024,3.942843105,4.267705863,3.923618619,3.840885368
AT5G38880,05-Aug,249506_at,6.860340559,6.426144427,6.760054255,6.57748331,6.535993217,6.565254518,6.610742304,6.726771519,6.43930272,6.650513679,6.713402213,6.732613539
AT5G38890,,249475_at,7.999851506,7.61557142,7.712688173,7.506631803,7.636299442,7.389468147,7.843612363,7.540010716,7.776983182,7.803284795,7.575719138,7.794053926
AT5G38895,,249483_at,6.101140991,6.141420613,6.106644853,6.117907098,5.953278839,6.606733743,6.342683838,6.237087269,6.019925421,6.141394907,5.994099698,5.993350975
AT5G38900,,249481_at,4.347708288,4.493960358,4.575221679,4.683047599,4.542233758,4.555514144,4.982830502,4.300276336,4.518790197,4.772864147,4.37332352,4.246542268
AT5G38910,,249476_at,3.057294364,3.114483377,2.904316647,3.356144521,3.114178324,3.12688204,3.195104912,3.154434207,3.37003755,3.285206041,3.402411381,3.271232831
AT5G38950,,249478_at,3.043192969,3.128871841,3.306164407,3.352256775,3.085577314,3.004189775,3.141677297,3.267160849,3.101329052,3.130426372,3.229862218,3.123061792
AT5G38960,,249479_at,3.361050136,3.300553696,3.406957805,3.474198202,3.620017406,3.217856469,3.393714028,3.366125165,3.490304898,3.392989567,3.461771346,3.758458535
AT5G38970,CYP85A1,249484_at,3.402043687,3.20652218,3.47664999,3.558517979,3.283835276,3.596820084,3.592907419,3.055073671,3.102039459,3.013254151,3.283450707,3.161421471
AT5G38980,,249482_at,8.79820165,8.913986765,9.334815023,9.425699413,9.297383686,9.116802866,8.837437942,9.158592312,8.856040571,9.222524587,9.237043966,8.79587905
AT5G39020,,249485_at,5.318011189,5.616308967,4.868076229,4.791389553,5.438173879,5.828867867,5.428987936,5.162140284,5.40571487,5.407523965,4.977028012,5.543043852
AT5G39030,,249486_at,3.717982883,3.651985032,3.493939006,4.046122809,3.876212155,4.029019703,3.989800337,3.941497343,3.507964967,3.67766539,3.519206798,3.51484326
AT5G39040,ABCB27,249487_at,6.484076542,6.301655096,6.246357195,6.246314196,6.376399548,6.631384887,6.481858234,6.384677271,6.321795096,6.36580028,6.208692156,6.344362497
AT5G39050,PMAT1,249494_at,6.548575782,5.787502661,5.352917099,5.853157398,5.581256336,7.018957133,6.922761308,5.340928516,5.371037944,5.640161437,5.672706379,5.258941208
AT5G39080,,249493_at,6.673315535,6.67564698,7.108941941,7.535299631,7.282846061,6.985732407,6.721570218,7.009227231,6.718831759,6.742982131,7.323776436,6.590547368
AT5G39090,,249489_at,4.459628548,4.341148432,4.540225723,4.175142749,4.12550965,3.92993842,4.369057914,4.300413331,4.456334355,4.378770899,4.270038449,4.175879107
AT5G39100,GLP6,249495_at,3.620446613,3.68217518,3.53690671,3.900295513,3.637002346,3.538380248,3.750679039,3.271898534,3.74386129,3.531104812,3.680920301,3.583982226
AT5G39130,,249491_at,2.366822731,2.500425846,2.526367966,2.470426138,2.557232692,2.440044186,2.359516082,2.488660061,2.430708009,2.399486662,2.550934624,2.395973333
AT5G39160,GLP2A,249492_at,2.684876551,2.529549969,2.547966188,2.56406885,2.536410837,2.612644736,2.698749075,2.606412909,2.782980711,2.402707732,2.76743101,2.911315768
AT5G39210,CRR7,249472_at,4.667006948,4.804028771,5.14561676,5.473014475,5.418837052,4.561716559,4.345645878,5.016883411,5.016622819,5.241089215,5.420519112,4.918962428
AT5G39220,,249497_at,3.768747893,4.126674525,3.915362119,4.137069821,3.832652024,3.929911584,3.903698135,4.070537721,4.166423724,4.052391446,3.61720052,4.089776211
AT5G39230,,249498_at,3.120181146,3.235805989,3.230013895,3.191940054,3.150946223,2.882392505,2.990018293,3.088683928,3.065007351,2.934388276,3.046918335,3.021975393
AT5G39250,,249499_at,5.993752032,6.092742735,6.162844379,6.005248549,6.371096851,6.024606107,5.988013782,6.077156766,5.938111561,6.190717994,5.976000913,5.952228045
AT5G39260,EXPA21,249500_at,2.994999165,3.121221304,3.227849815,3.188540406,3.135826554,3.184877368,3.216599508,3.112468005,3.056277539,3.245344204,3.204990467,3.27218273
AT5G39310,EXPA24,249503_at,3.283243967,3.226608133,3.532619372,3.344095819,3.513322178,3.329543113,3.418753422,3.277113001,3.304135983,3.220154989,3.471485148,3.355428041
AT5G39320,UGD4,249469_at,9.068850322,9.173231931,9.265467906,9.07041689,9.087619993,9.04487508,8.971426657,9.090676463,8.987284191,9.168949286,9.050559133,9.047602238
AT5G39340,AHP3,249473_at,7.753911351,7.677391945,7.903667313,7.726655788,7.672574681,7.983242739,7.849727195,7.661637547,7.626569441,7.525770126,7.730297647,7.539188169
AT5G39350,PCMP-E16,249470_at,4.980253077,4.658720966,4.7357877,4.613304499,4.50394027,4.893722236,5.337732208,4.547090375,4.561376515,4.75863699,4.653005802,4.635140727
AT5G39360,EDL2,249471_at,6.621382238,6.671175232,6.783931709,6.873464553,6.814488604,6.572659754,6.58240052,6.681797009,6.551463812,6.625499181,6.780700145,6.751009113
AT5G39370,,249444_at,3.557223852,3.474605759,3.773339015,3.773391329,3.357291372,3.367461099,3.931774894,3.315518617,3.570656551,3.38867735,3.395595987,3.645145466
