#organism part,guard cells,,,,,,,,,,,,,
#geno type,wild type,,,,,,,,,,,,,
#compound,,,abscisic acid,control,control,abscisic acid,control,control,control,abscisic acid,control,abscisic acid,abscisic acid,abscisic acid
#dose,50?(micromolar),,,,,,,,,,,,,
#ecotype,Col-0,,,,,,,,,,,,,
#sample_source,,,"Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, abscisic acid treatment","Columbia wild-type leaves, no treatment","Columbia wild-type leaves, no treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, abscisic acid treatment","Columbia wild-type leaves, no treatment","Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type guard cells, abscisic acid treatment"
Gene ID,Gene Name,DesignElementAccession,GSM486930,GSM486892,GSM486894,GSM486905,GSM486916,GSM486917,GSM486893,GSM486904,GSM486918,GSM486928,GSM486929,GSM486906
AT4G28815,BHLH127,253760_at,3.882689943,3.583484733,3.990183722,3.896285904,3.505781303,3.813406936,3.820421204,3.83107851,3.639150263,3.897821544,3.886569029,3.891903859
AT4G28820,,253761_at,4.777218766,4.140509616,4.188925531,4.40577164,4.467043401,4.419926333,4.524696233,4.315170922,4.279451422,4.545441383,5.064968068,4.439242674
AT4G28830,,253762_at,5.357964749,4.165658992,4.440828239,4.244273197,4.880665808,5.337454069,4.591462075,4.416632071,5.110516046,5.082392516,5.094015084,3.884299441
AT4G28850,XTH26,253763_at,3.341899765,3.642641721,3.52193018,3.546054877,3.386642417,3.33600329,3.371876418,3.545274898,3.52056054,3.835880452,3.65463792,3.756457511
AT4G28890,ATL42,253741_at,3.564945578,3.489535682,3.524587494,3.612688079,3.301489389,3.430611006,3.495393581,3.598665024,3.311507764,3.717905211,3.647332587,3.775915387
AT4G28910,AFPH2,253752_at,6.948657737,8.410892864,8.179824217,8.252657627,8.660922994,8.482824465,8.5097733,8.403813635,8.437173401,7.652298369,7.063905814,8.16816199
AT4G28940,,253743_at,5.676634844,5.517809887,5.670182286,5.614012675,5.397602003,5.405319508,5.190064486,5.309265274,5.412274979,5.309372542,5.428274343,5.745488581
AT4G28950,ARAC7,253757_at,3.472074115,3.663787599,3.576816423,3.919834031,3.43208888,3.444077578,3.502275521,3.420577891,3.491492789,3.627477339,3.34382424,3.595169203
AT4G28980,CDKF-1,253756_at,6.568341247,7.49290403,7.524477286,7.52703618,7.528904816,7.542819968,7.48620729,7.281458819,7.459433343,7.099803,6.731487818,7.737965064
AT4G28990,,253748_at,5.30083238,5.592534476,5.848890056,5.862274092,5.153118053,5.54634603,5.657866153,5.615092717,5.528738052,5.210614302,5.359662404,5.988495816
AT4G29000,TCX5,253750_at,3.91582358,5.24233409,5.376803427,6.90051054,4.362110466,4.6065091,5.131680615,6.685367395,4.576180607,3.686657557,4.009471263,6.047865141
AT4G29010,AIM1,253759_at,9.706161668,10.20240733,9.663335548,9.432072951,10.55755756,10.32655784,10.26885105,9.587441737,10.39913726,10.05898636,9.133967,9.09610055
AT4G29020,,253754_at,6.453847747,11.62931715,9.209829366,9.56588576,6.15981917,5.464014015,9.198970749,11.79149358,7.98187258,6.931758172,6.161818703,10.17926937
AT4G29030,,253753_at,3.968580575,3.943321321,3.974344801,3.760855417,3.908633929,3.890100481,4.068708493,4.142640809,3.536555697,4.100057239,3.887839424,4.290335712
AT4G29040,RPT2A,253755_at,9.333871921,9.348166524,9.226990781,9.218765366,10.1919904,9.937658762,9.386197896,8.988409745,9.582180598,9.374025443,9.57956443,9.409842009
AT4G29050,,253747_at,4.657378496,4.947976161,5.813751396,4.643652431,5.896967326,5.899254703,4.410125942,4.266971426,5.234291914,4.420265005,4.493295345,5.514203041
AT4G29060,emb2726,253758_at,4.429504457,6.79863128,6.65173609,5.188200532,8.632707991,7.19562504,6.872872658,5.837927918,8.000607892,4.75898272,5.090710436,5.389013314
AT4G29070,,253751_at,9.062948795,8.022719918,8.362958087,8.923061305,8.468009655,8.47830773,8.725581237,8.890761427,8.675268205,9.234097798,8.933928275,8.585536284
AT4G29080,IAA27,253749_at,5.342311625,4.77482422,4.840622794,4.634851653,7.109691484,6.703065179,4.520364555,4.314347915,7.587222467,6.142874914,5.503339195,5.145988954
AT4G29090,,253745_at,3.379477699,3.156169323,3.055332041,3.227682343,3.127110107,2.966361523,3.176289496,3.14508658,3.214267653,3.350720365,3.276177032,3.34545523
AT4G29100,BHLH68,253746_at,7.723804453,4.029042951,4.672328494,4.192014146,7.425148305,6.437381265,4.657334745,4.430511654,6.851664309,7.852488466,7.852923067,4.647249827
AT4G29120,,253706_at,8.429927295,7.864715429,8.347118077,6.713798482,7.856798155,8.172148176,7.917299848,5.917627553,7.78183107,8.227213912,8.476179444,7.171434041
AT4G29130,HXK1,253705_at,7.848171912,9.607931239,9.363722183,9.756702565,8.077344331,7.739880504,9.468248038,9.664277115,7.748624352,8.054318505,7.795234026,9.986395382
AT4G29140,DTX51,253732_at,4.038421568,5.880423069,5.231063183,4.236579602,4.137697244,3.956969527,5.915648161,4.106521347,4.071359592,4.33329021,4.682357579,3.984626274
AT4G29160,VPS32.2,253735_at,7.911825925,8.424706949,8.352904183,9.113747061,7.67802791,7.419049255,8.565821984,9.345673517,7.841101389,8.449044772,7.836537495,8.996487123
AT4G29170,MND1,253733_at,3.148858675,3.828743733,3.365502524,3.443836004,3.358772525,3.069144316,3.770559702,3.779041636,3.14687552,2.901312044,2.962215322,3.251888144
AT4G29180,RHS16,253734_at,4.097353143,3.83200507,3.839509284,3.744416605,3.645057601,3.974872879,3.871849066,3.519976668,3.907271716,4.086956137,4.172025343,3.818049943
AT4G29190,,253722_at,10.87914886,9.801349094,9.268503349,11.13439781,10.64505727,10.87072953,9.457174837,11.49768409,10.41130462,11.07111339,10.53727242,11.53943707
AT4G29200,,253707_at,3.719855916,3.445921363,3.435310282,3.608144111,3.301928576,3.554049511,3.463967177,3.416742524,3.539425001,3.478114192,3.579730825,3.81188238
AT4G29210,GGT3,253708_at,8.274588016,6.229276556,5.261582289,5.555396569,7.890498772,7.389651666,5.607310953,5.756261064,6.011217775,7.975226794,8.091072439,5.163439604
AT4G29220,PFK1,253709_at,6.867747377,10.5476452,10.15601053,10.93075923,8.295006422,8.533003641,10.38167514,10.8809308,8.509461656,7.242171903,6.933730147,11.14843021
AT4G29230,anac075,253710_at,4.830221754,4.008433013,3.697664416,3.91551261,4.39134524,4.647556688,3.55415462,3.860897389,4.246212726,4.641755496,4.304864168,4.139509261
AT4G29240,,253723_at,3.829577806,4.052285742,3.571467442,3.652345434,3.628720513,3.661511785,3.575728027,3.670298625,3.398329766,3.747150123,3.788788657,3.741990084
AT4G29250,,253721_at,4.029577533,3.918210695,3.885839011,3.835407128,3.980885916,3.767381561,3.975678387,3.82906132,3.89632907,3.849715105,4.137697244,4.179982272
AT4G29260,,253731_at,8.373118617,8.295395858,8.200820902,7.75063168,6.754158582,7.504164107,7.971989685,7.323101607,6.787391679,8.527029495,8.702518526,8.242776198
AT4G29270,,253720_at,3.365788668,3.398249601,3.273298404,3.585533555,3.397103673,3.330109665,3.368364466,3.301529238,3.615451065,3.75306272,3.462204887,3.666426689
AT4G29285,LCR24,253724_at,3.239565283,3.157600556,3.011121003,3.185412897,3.17611539,3.048553541,3.050193128,3.036509064,2.989358201,3.10352327,3.155467487,3.256640443
AT4G29330,DER1,253712_at,8.639315886,9.114631912,9.26104698,10.46439078,7.791456705,7.850343065,8.976621898,10.1861809,8.015264824,8.008590769,8.961922984,10.32467144
AT4G29340,PRO3,253725_at,3.905319986,4.438079574,3.981537967,4.252234099,3.790294379,3.735624395,3.984875649,4.696155914,3.680822683,3.931732214,4.094842984,4.555104413
AT4G29350,PRO2,253727_at,12.52182758,10.45575962,10.40743929,10.41113096,11.96060039,12.06798678,11.04177683,10.45108574,11.97523217,12.38638012,12.41093106,9.519133637
AT4G29360,,253729_at,3.798405544,3.731249824,3.795235146,3.666825168,3.98613776,3.659793451,3.397737794,3.749110222,4.057961109,3.931928165,3.743697715,3.696877798
AT4G29370,,253713_at,4.169494839,4.200461742,4.372293004,4.857730251,4.30139674,4.228422601,4.478127246,4.309830113,4.309402287,4.233789778,4.413237073,4.380798782
AT4G29380,,253714_at,5.954968059,6.703209168,6.20790016,6.737667193,6.556462062,6.837492275,6.445456482,6.405605576,6.664816288,6.113343681,5.070048129,6.383095397
AT4G29390,RPS30A,253715_at,10.18212518,8.701032737,10.132687,9.915793345,9.975863289,10.2356146,9.974234278,8.590976144,9.738588703,9.859973829,10.61997537,10.11103213
AT4G29410,RPL28C,253728_at,8.160204103,7.443437621,8.407912976,8.972943393,9.391230974,9.427281209,8.9761486,8.014780298,9.087456598,8.283692049,8.626444208,8.277256945
AT4G29420,,253716_at,4.026974461,6.648219266,6.759626508,7.500556899,5.375169963,5.322165328,6.644217492,6.914084562,5.594282199,4.768096543,4.612173766,7.299011447
AT4G29430,RPS15AE,253726_at,6.287387518,5.492444526,6.64526018,5.809217206,5.640950922,4.797770626,6.009765707,5.447864503,4.594961267,5.870611484,6.990575395,6.308827009
AT4G29440,,253717_at,5.406376243,7.895971022,7.64649389,7.31599728,5.563994322,5.897204915,7.529880886,7.41587989,6.290508311,5.497703368,5.056933065,7.62777256
AT4G29450,,253718_at,3.251623112,3.379116995,3.420491067,3.493537836,3.537409389,3.345288851,3.287529998,3.42545533,3.312113567,3.535403923,3.400537543,3.827616938
AT4G29480,,253730_at,9.101169987,9.252476172,9.106930845,8.61086583,9.541383897,9.340049484,9.212772191,8.748049821,9.248218291,8.526503871,9.329180459,8.42833485
AT4G29490,,253704_at,7.53620899,8.062124114,8.26874984,7.68042759,8.836532422,8.516417675,8.28352242,7.661410695,8.370973149,7.981594619,7.821349839,7.651278137
AT4G29490,,253719_at,6.43712427,7.209377753,7.239411901,6.869172042,7.095237833,7.103058577,7.143028006,6.523925169,6.747798761,6.584180004,6.538496914,6.849669048
AT4G29510,PRMT11,253695_at,6.009116642,7.531017711,6.744747092,7.059854381,7.761985619,7.486420151,7.157947004,6.811412029,7.311121392,6.014967736,6.325033248,6.807214697
AT4G29520,,253687_at,6.958177088,3.616703371,3.774532237,3.601809224,8.522722356,7.410920331,3.433534221,4.089507032,5.831846754,5.860418614,7.541431562,3.641470062
AT4G29530,,253673_at,6.494881049,5.264999491,5.321995812,5.596276957,5.689307978,5.858785097,5.453751728,5.542050983,5.90921718,6.290709184,6.293854639,5.639009148
AT4G29540,LPXA,253674_at,4.548509674,4.183450902,4.275929045,4.834011116,4.377096733,4.163711235,4.349534479,4.49846432,4.090392951,3.791380041,4.673493542,4.00236805
AT4G29550,,253690_at,4.117169562,4.014571161,4.186562055,3.91549142,3.88936518,3.936756823,3.985520558,3.778719291,3.998621244,4.749070742,3.848888884,3.754884365
AT4G29560,,253675_at,4.163071929,4.222694271,4.222885113,4.311492999,4.480943511,4.313140619,4.191418954,4.421260625,3.908974431,4.146451709,4.176914144,4.052212917
AT4G29570,CDA8,253676_at,3.882024246,3.304595059,3.507841277,3.677296649,3.360161383,3.457488204,3.280015997,3.422547035,3.482252415,3.437316904,3.529303058,3.531108162
AT4G29580,,253677_at,3.681653623,3.7010212,3.586262602,3.94407127,3.513594725,3.516214246,3.789495125,3.954265295,3.587565481,3.504837697,3.613503811,3.956827673
AT4G29590,,253688_at,6.886113118,6.133274602,5.552690903,6.26820908,7.535511467,6.522504449,5.669764395,6.101585755,6.633662106,6.441067046,7.865274325,6.139775772
AT4G29600,CDA7,253678_at,3.153193907,3.303536158,3.205432139,3.193055252,3.192162139,3.17783137,3.138905686,3.379253821,2.921396561,3.261380835,3.197756566,3.170217144
AT4G29610,CDA6,253679_at,4.472126462,3.866150599,4.120510472,4.227123454,4.00428622,4.188460513,4.226058475,4.484944487,4.048759749,4.030470531,5.474934081,5.381069159
AT4G29620,CDA2,253680_at,3.655614912,3.785275119,3.640690436,3.581347228,3.485483883,3.32291723,3.440630934,3.549576231,3.455734208,3.766771597,3.458832309,3.754077095
AT4G29630,CDA3,253681_at,3.914800841,4.054941239,3.956846894,4.044012338,3.739574418,4.014205585,4.015967738,4.138635352,3.942254795,3.742581918,3.956160319,4.509222796
AT4G29640,CDA5,253682_at,4.636298387,4.422213111,4.603939667,4.899505095,4.347565838,4.192645297,4.255823405,4.438318919,4.189013529,4.430833108,4.300718054,4.781010173
AT4G29650,CDA4,253683_at,3.943316471,3.831955716,4.072522311,4.197330262,3.886336996,3.741119566,3.637729176,4.046081249,3.716530596,3.923345687,3.823663976,4.186054992
AT4G29660,EMB2752,253691_at,8.38899587,7.616989505,8.33449239,7.809379072,7.717230812,7.778164651,8.603138204,7.619699679,7.349411597,8.631433102,8.675498083,7.802555468
AT4G29670,ACHT2,253693_at,10.46087878,12.40399076,12.78255194,11.47562348,9.697624212,9.432936118,12.28334663,11.94429872,9.114677105,10.40507367,10.52901553,12.24017479
AT4G29680,,253698_at,5.775682021,8.370061689,8.374329628,8.245592986,7.160056081,6.441140682,8.628638294,8.381923172,6.136665735,6.360522849,6.371229328,8.084184607
AT4G29690,,253684_at,3.226486126,3.38458521,3.341506912,3.485812665,3.384310101,3.412554585,3.196746822,3.636791547,3.389580547,3.126376149,3.36456037,3.54658192
AT4G29700,,253697_at,3.399536124,3.649973416,3.393944108,3.631762139,4.063235826,3.58933917,3.507331956,3.5192806,3.479990372,3.773462503,3.746924067,3.501787598
AT4G29710,,253685_at,3.067868307,2.916614496,3.069439282,3.134243971,2.979194713,3.227190523,3.169569961,3.314035499,3.086861708,3.438354249,2.886447261,3.125323295
AT4G29720,PAO5,253692_at,5.123428389,6.496946271,6.155653967,5.347802402,5.60085494,5.473516978,6.343020542,5.22143549,5.954672523,5.459466376,5.812203937,5.684661298
AT4G29735,,253694_at,10.45026255,7.750163579,8.492093176,7.383214078,9.668440576,9.457400955,8.132705525,7.378041584,9.412779768,10.00760627,10.56863075,7.756303035
AT4G29740,CKX4,253696_at,7.310686309,5.313320469,5.02650085,4.66730368,6.852797009,8.356951649,4.871843163,4.822687975,6.880752643,7.064562359,7.621423329,4.796269569
AT4G29750,,253686_at,4.789629982,4.909224128,5.046923767,4.742844506,6.881674318,6.708758683,5.496073348,4.927851782,6.607150044,4.597945874,4.592085989,4.662446742
AT4G29770,,253689_at,3.888230576,5.301981379,6.304552215,5.299519593,3.846742243,3.795729805,6.60651259,5.867194004,3.744259163,3.810939786,3.840162693,4.266848693
AT4G29780,,253643_at,8.258402652,12.28210908,11.95667542,11.57462696,6.573124706,7.906569239,11.84348366,12.05646841,8.290549231,8.669946927,7.846675655,11.77912243
AT4G29790,,253649_at,5.407439374,6.891467221,6.62431311,6.475543994,6.045085324,6.655185094,6.760166539,6.582266533,6.516986031,5.373377435,4.710400568,5.483479992
AT4G29800,PLP8,253699_at,3.414927476,3.215354598,3.685595096,3.748046154,3.317936595,3.327845946,3.502275521,3.434480926,3.51724368,3.542251339,3.487749706,3.459313864
AT4G29810,ATMKK2,253646_at,8.588939774,8.414775942,8.537937519,8.051176474,9.276948626,9.198101099,8.427941315,7.776976713,9.014433939,8.358682771,8.208245206,8.405727106
AT4G29820,CFIS1,253672_at,7.275846301,6.194383676,7.21482949,7.952730648,6.601539004,7.022342189,7.251527987,6.811412029,6.739880645,6.943674147,7.122798605,8.34692354
AT4G29830,VIP3,253645_at,7.871049587,6.530401302,6.794746839,6.741551767,6.882013192,6.973049939,6.804607575,6.628193443,6.922723406,7.495559312,7.801877758,6.725447305
AT4G29840,TS1,253700_at,8.166349253,8.560119175,8.637320863,9.306929665,8.896428577,8.359686133,8.815112927,8.682982763,8.440545773,8.191505967,8.621005256,9.043929364
AT4G29870,,253644_at,8.353965264,8.11247921,8.851893173,7.755150318,7.867369682,7.946442106,8.170714386,7.256499342,7.714950835,8.250320659,8.651436596,8.366288168
AT4G29890,,253701_at,5.90396726,5.781800745,5.957676358,5.100619564,6.207351606,6.661915471,6.070770355,5.604722503,6.463972835,6.204091497,5.813899039,5.515301459
AT4G29900,ACA10,253702_at,7.949217148,8.552349428,9.381428811,8.051121011,10.04878612,10.35139495,9.251363941,8.266251598,10.05008853,8.389710868,8.306060357,7.381094073
AT4G29910,ORC5,253703_at,3.873779194,4.145749603,4.107371117,4.131182429,5.302510709,4.458653566,4.231264353,3.929670038,4.694968027,3.866634885,4.187503607,4.045048875
AT4G29940,PRH,253648_at,3.380709864,3.813194883,3.609842566,3.600472817,4.037670054,4.066424944,3.864451123,3.570651844,4.327560304,3.289564739,3.11476637,3.412642422
AT4G29950,,253647_at,9.513070679,9.32803829,9.824602768,10.69477515,9.41496391,10.7717224,9.581642785,10.33588875,10.81941274,9.475232609,8.684289595,10.89671183
AT4G29960,,253642_at,8.819445809,7.253293278,7.01710527,7.331475922,8.357400612,8.292775643,6.890964206,7.971392972,7.912336442,8.54092802,8.734113524,7.670528873
AT4G29980,,253641_at,4.101204881,3.514424217,3.579246744,3.517162474,3.488950775,3.643702606,3.94569125,3.685348438,3.656833518,3.68294577,3.663541591,4.083468649
AT4G29990,,253671_at,3.1758639,3.263815403,3.122916016,3.336994549,3.506618497,3.378909811,3.438917872,3.364314339,3.310219338,3.214778412,3.2653094,3.325360978
AT4G30000,,253669_at,3.609669032,4.396505452,4.552910961,4.053791189,4.654665219,4.545091366,4.379369418,4.06380993,4.917005196,4.093373461,4.18512456,4.204052022
AT4G30010,,253670_at,11.54337148,10.98725598,11.11995583,11.0798315,10.74010332,10.35546064,11.36064898,10.95433956,10.50506244,11.39901131,11.70019394,10.78108703
AT4G30020,SBT2.6,253650_at,4.206564498,4.114490434,3.695620773,4.131180224,6.121768703,5.215248629,4.22083567,4.27557277,5.328248615,4.285406742,4.35644557,4.273362765
AT4G30030,,253651_at,3.460393358,3.671927569,3.430965689,3.886413585,3.286520154,3.388683009,3.406743383,3.758066579,3.42457381,3.175154704,3.611351755,3.827658658
AT4G30040,,253652_at,3.282215022,3.063900038,3.153373289,3.385456375,3.040638375,3.232454658,3.202380423,3.40913671,3.170803502,3.416313923,3.290165936,3.56225529
AT4G30050,,253653_at,3.45353689,3.418700269,3.402347441,3.405653511,3.457009454,3.385507755,3.297494423,3.322309407,3.261806767,3.235535752,3.479008286,3.355857618
AT4G30060,,253654_at,6.781862095,8.386683045,8.836474488,8.657238995,7.013188208,6.982817601,8.370862746,8.650036559,6.299943302,6.747116876,6.727944443,8.670796326
AT4G30070,PDF3.2,253655_at,3.398283587,3.244308481,3.427039128,3.425718862,3.352932031,3.204880669,3.392086895,3.55075214,3.513354912,3.31165178,3.230780171,3.770655296
AT4G30080,ARF16,253662_at,5.581642008,6.410655747,5.866635729,5.138597864,5.937490845,6.11721157,5.869839414,5.895186868,5.342112847,5.660517086,5.839268723,4.777813345
AT4G30090,,253656_at,3.707949057,3.99219133,3.819914827,3.599104799,3.954003227,3.630581964,3.550759442,3.583603089,3.522321844,3.879925761,3.725870404,3.552676563
AT4G30110,HMA2,253657_at,3.64037872,3.662089778,3.600715775,3.751989432,4.982331778,4.974762564,3.447138802,3.629224262,4.195969707,4.042148193,3.743497688,3.541827598
AT4G30120,HMA3,253658_at,3.794357232,3.537786289,3.76136575,3.804119419,3.719063709,3.746464049,3.595318764,3.952074094,3.62763913,3.765757793,3.689797816,3.889639033
AT4G30130,,253661_at,3.451760528,3.729603433,3.806719106,4.026389548,3.695889321,3.583082229,3.603556707,3.659566198,3.550133521,3.836819955,3.505880471,3.880693549
AT4G30140,CDEF1,253660_at,3.485247892,3.244308481,3.420497095,3.440217715,3.498684631,3.48750115,3.302885484,3.412466158,3.288203238,3.362535298,3.475202476,3.632919264
AT4G30150,,253659_at,5.374351276,6.303146523,6.614520208,6.666566892,6.700444685,6.448401765,6.436080194,6.118854674,6.037378298,5.395179659,5.536502488,6.385570851
AT4G30160,VLN4,253663_at,4.763263042,7.16007191,6.832963804,7.164075769,6.667077565,5.985187478,7.027706839,7.376750001,6.117190785,5.195716881,5.48951608,6.517521458
AT4G30170,PER45,253667_at,3.210181309,3.274279687,3.303740344,3.444912033,3.371783452,3.378193939,3.430245968,3.415276449,3.380646999,3.619452384,3.258581658,3.657730843
AT4G30190,HA2,253609_at,8.192103861,11.23609008,10.62239579,8.938753968,10.73304309,10.85595023,10.6452101,9.193171463,10.10649729,8.469699842,9.106970852,8.517514482
AT4G30200,VIL2,253610_at,7.395914164,8.646027034,8.420056049,8.923952127,8.350119252,9.022634062,8.608514795,8.998067763,9.207239945,7.601754696,7.210248397,8.759175387
AT4G30210,ATR2,253664_at,8.658970608,11.18081342,11.49869374,11.58592645,8.901397432,9.748722477,11.39975329,11.24799567,9.724759274,9.034054999,8.57079592,11.14003232
AT4G30220,RUXF,253668_at,9.113685566,8.457439135,9.041281402,8.501670596,8.718329996,8.516771429,8.809847995,7.998185102,8.61346174,8.750546968,9.769650718,8.706603677
