#devolpment stage,radicle emergence,,,,,,,,,,,,,
#ecotype,Ler-0,,,,,,,,,,,,,
#dose,20 (micromolar,,,,,,,,,,,,,
Gene ID,Gene Name,DesignElementAccession,Penfield_1-10_embryo-control_Rep1_ATH1,Penfield_1-4_endosperm-ABA_Rep1_ATH1,Penfield_1-12_embryo-control_Rep3_ATH1,Penfield_1-1_endosperm-control_Rep1_ATH1,Penfield_1-15_embryo-ABA_Rep3_ATH1,Penfield_1-13_embryo-ABA_Rep1_ATH1,Penfield_1-3_endosperm-control_Rep3_ATH1,Penfield_1-11_embryo-control_Rep2_ATH1,Penfield_1-5_endosperm-ABA_Rep2_ATH1,Penfield_1-2_endosperm-control_Rep2_ATH1,Penfield_1-14_embryo-ABA_Rep2_ATH1,Penfield_1-6_endosperm-ABA_Rep3_ATH1
AT1G78920,AVPL1,264249_at,7.757724538,8.332221774,7.628159419,8.277213257,8.064821172,7.892722901,8.609391894,7.926578595,8.524915867,8.646816704,8.17732302,8.689602338
AT1G78930,,264142_at,5.381552346,5.128074113,5.502922761,4.966467421,6.230239432,5.918631554,4.42596445,4.770257365,5.227739802,4.78862395,6.080271917,5.390999541
AT1G78940,,264139_at,3.398998135,3.171546773,3.423770492,3.134857889,3.417770321,3.263013517,3.093586413,3.369349938,3.271331683,3.249963848,3.027676754,2.983977935
AT1G78950,,264138_at,4.860783771,4.63922848,5.140117972,4.675409113,4.760753326,4.87761128,4.782495958,5.049613571,4.715977854,4.841323368,5.131910486,4.950813551
AT1G78960,LUP2,264137_at,5.054792413,6.173589254,5.657937238,5.744244755,6.610301037,6.738441479,6.072730913,4.895234492,6.189133356,5.464862021,6.716064273,6.085305473
AT1G78970,LUP1,264100_at,3.887112552,3.833137304,3.730502184,3.70656696,3.874692077,3.80764073,3.689037625,3.940062465,3.777840262,3.752343689,3.731706599,3.98514824
AT1G78980,SRF5,264136_at,3.718274073,3.527171597,3.490575162,3.678255651,3.711945552,3.63346545,3.763450293,3.546004892,3.43111195,3.629984135,3.743799546,3.811547324
AT1G78990,,257428_at,3.110262645,3.259760495,3.053759147,3.410372168,3.287947696,3.654379258,3.401875267,3.25340648,3.429329507,3.229596717,3.367981142,3.239709187
AT1G79000,HAC1,264101_at,3.322642792,3.779685676,3.426663934,3.794863238,3.561733612,3.502627229,3.850562172,3.416137011,3.744779173,3.627230405,3.41357247,3.386049434
AT1G79030,,264135_at,5.326998229,5.843422741,5.60361981,5.668780004,5.942606001,5.86785243,5.559029119,5.455057183,5.788745721,5.850451187,5.496057041,5.672656515
AT1G79040,PSBR,264092_at,10.61277864,10.56298219,10.04991445,10.38248069,7.968095325,9.547740471,10.82209888,10.76977689,10.37110007,10.31645759,9.452938757,6.75612644
AT1G79050,RECA,264099_at,8.245605463,8.296121335,8.082465243,8.08702139,8.368251224,8.627980696,7.81978928,8.172446245,8.2091034,8.314122517,8.443012681,8.387535259
AT1G79060,,257427_at,3.69433634,4.000594777,3.741754408,4.564518553,3.97439099,3.862352072,4.49563846,3.839025548,4.1013503,4.525012314,3.646077071,4.685566725
AT1G79070,,264134_at,3.26332455,3.472607224,3.444940572,3.390385315,3.422157367,3.41325574,3.227394355,3.489894563,3.543267434,3.526568199,3.417655302,3.274442798
AT1G79080,,264133_at,5.597732035,5.175926678,5.775347257,5.158044571,5.642828567,5.01800224,4.596653449,5.540585015,5.058858892,4.953285542,5.068100917,4.712003255
AT1G79090,,264141_at,6.073891121,6.653585358,6.113040527,6.636410543,6.63847463,6.797029691,6.504973845,6.026947878,6.769088949,6.672592986,6.494436698,6.796653101
AT1G79100,,264132_at,2.916907557,3.001425818,2.995111409,3.093531506,3.09104318,3.053860734,2.996351677,3.035040887,2.795820113,2.809562696,3.192674299,3.054001608
AT1G79110,BRG2,264091_at,3.788009906,4.027300094,3.813990116,5.440329727,3.614313405,3.842929137,4.661261933,3.906841316,3.782051987,5.118768026,3.504428415,4.004596068
AT1G79150,,264118_at,6.574216456,6.901937992,6.735022239,6.080261075,7.46959311,7.274198324,4.611452749,6.717142156,6.938642167,6.229194814,7.325314796,6.857350222
AT1G79150,,264131_at,6.449360909,6.884823907,6.591544286,6.820971206,6.901921351,7.105674401,5.042647289,6.44219763,6.637408816,6.51931456,6.891736601,5.937965877
AT1G79160,,264130_at,5.148948672,6.433133126,5.29800333,6.105321258,5.342744215,5.349419977,7.170503882,5.128856533,6.313401662,6.553431832,4.803293628,6.389939199
AT1G79170,,264129_at,3.130938615,3.285880407,2.997234092,3.354514746,3.164038675,3.34284437,3.569429379,3.407497621,3.451704239,3.42077856,3.525783952,3.610817791
AT1G79180,ATMYB63,264119_at,2.865061767,2.858007764,2.970416495,2.711072103,2.908880129,2.825327107,3.055191248,3.201509422,2.934601255,2.847673062,3.134920427,2.950064248
AT1G79190,,264128_at,5.736786531,6.154995841,5.708950729,5.645401739,6.633079311,6.509426898,5.306817906,5.944606495,6.386695124,5.828533691,6.310236104,6.209235929
AT1G79200,,264094_at,7.909111543,8.109196066,8.005097141,7.53491034,8.759278779,8.523335822,7.644416201,7.986904673,8.544082466,7.734272656,8.352124219,8.178488493
AT1G79210,PAB2,264140_at,9.257191077,9.406347184,9.472324571,9.76453047,9.642634546,9.59393063,9.775652018,9.320238645,9.540583848,9.943669155,9.098055663,9.439922935
AT1G79220,,264093_at,5.284868524,5.714811888,5.299276492,5.377477988,5.888488787,6.005250572,5.20847235,5.183245776,5.810181449,5.30566037,6.205893672,5.743025297
AT1G79230,STR1,264095_at,7.643503845,9.300510587,7.813780628,8.759832274,8.905222517,8.311391965,8.47905751,7.612348077,9.15528802,8.626325895,8.540317588,9.171128126
AT1G79250,AGC1-7,264127_at,3.294855987,2.941884355,3.175575677,3.137508916,2.780573984,2.866825274,3.159305215,3.180092246,2.983565516,3.176491202,3.429785613,3.355701259
AT1G79260,,264098_at,7.53475407,7.52030754,7.805370814,6.970374626,7.384014379,7.178756474,6.510759762,7.572322209,7.729402643,6.847031649,7.472197884,7.113138353
AT1G79270,ECT8,264102_at,4.945390269,5.783948936,4.950244542,5.914806538,5.44242315,5.513302822,6.054619506,5.02134048,5.844317135,5.54471552,5.088794925,5.307893566
AT1G79280,NUA,264126_at,6.961676052,8.182150751,6.864454266,7.680647975,8.094347402,8.240146519,7.181730753,6.818158957,7.943601598,7.723337971,8.170799636,7.980204411
AT1G79310,AMC7,264145_at,3.05835504,3.009966995,3.076482973,3.076700072,3.031318688,3.138840268,3.084614481,3.04051409,3.063406268,2.876275925,3.152955493,3.087709882
AT1G79320,AMC6,264144_at,3.437277458,3.182692282,3.313525701,3.074320794,3.081895995,3.408988245,3.241471735,3.249887987,3.006746945,3.091908478,3.133194217,3.154970966
AT1G79330,AMC5,264143_at,3.240475943,3.273287108,3.029066561,3.140532177,3.192498961,3.346645736,3.180735687,3.185780237,3.052543437,3.019702422,3.168050523,3.192316718
AT1G79340,AMC4,264120_at,8.360991489,7.990634351,8.388153122,8.311213415,7.174083693,6.924024211,8.16711807,8.403134195,7.768415803,8.016033037,7.127737421,8.029899965
AT1G79350,FGT1,264125_at,6.287687227,6.712476566,6.268931125,6.610806714,6.66319679,6.68278363,6.856978605,6.480681541,6.680064586,6.645336632,6.557395432,7.026116275
AT1G79360,02-Oct,264124_at,3.671302748,3.474255876,3.573927314,3.551630646,3.735421733,3.885401337,3.472299625,3.838975766,3.646811899,3.580884323,3.927295485,3.363171696
AT1G79370,CYP79C1,264090_at,3.624672021,3.59028477,3.485450974,4.202753415,3.480812072,3.448946202,3.607865702,3.515605225,3.345642444,3.600971382,3.600774604,3.635873049
AT1G79380,RGLG4,262919_at,6.9856751,6.527711371,7.140598477,6.188572238,7.021130185,7.017124501,6.774947243,6.582538147,6.584711216,6.595495127,6.921405102,6.049744312
AT1G79390,,262946_at,9.539702744,9.593811168,9.744412343,9.386044437,9.821580035,9.820043108,9.322233468,9.769093953,9.486823906,9.417787669,10.07893767,9.846735726
AT1G79400,CHX2,262936_at,3.927077937,3.880416998,3.828009326,3.932722203,3.882813464,4.006905025,4.002703406,3.92307001,3.845019458,3.95428819,4.054828658,3.971344367
AT1G79410,05-Oct,262935_at,5.233139457,4.87269457,4.500115078,7.282023608,4.059056337,4.438546464,7.477762311,5.306672487,4.693193134,7.04428477,3.924630964,4.757406357
AT1G79420,,262922_at,3.992047167,3.740099189,4.15982458,3.709682957,4.014088262,4.280305755,3.566561082,4.053096216,3.682051675,3.663220247,3.892387509,3.963466724
AT1G79430,APL,262921_at,4.766328545,4.409556053,4.529192959,4.066881264,4.614757691,4.827164951,3.652469102,4.735668888,4.254279943,4.138187701,4.721550586,3.804896234
AT1G79440,ALDH5F1,262892_at,6.539548795,8.22116102,6.42912696,7.163618836,7.56571615,7.348642733,7.356511888,6.370541622,8.6804107,7.427852233,7.185369737,8.777748024
AT1G79450,ALIS5,262942_at,3.412751769,4.026564828,3.524302083,6.136838434,3.066095088,2.918742106,7.559626525,3.167770848,3.670523778,6.129349885,3.007025348,3.621159486
AT1G79460,GA2,262891_at,3.490404151,3.827469737,3.726353943,3.626083887,3.823224156,3.770668008,3.316684832,3.555988728,3.615905074,3.361769499,3.566593728,3.343212021
AT1G79470,IMPDH,262943_at,8.483945604,9.857655161,8.706160559,9.222686543,9.591526071,9.879148939,7.638292899,8.741589556,9.858678332,9.311403214,9.764766956,9.551111821
AT1G79490,EMB2217,262941_at,5.739528377,6.51852467,5.949199832,6.155111598,6.83543451,6.748017125,4.867504061,5.596257277,6.702370482,6.357518073,6.53613699,6.704814539
AT1G79500,KDSA1,262920_at,6.863867218,7.027762764,6.893204566,6.392683396,6.516310507,6.236910493,6.05940478,6.905640773,6.851614267,6.432020829,6.631141631,6.690243615
AT1G79510,,262945_at,6.276680676,5.769880974,6.192555973,5.520885966,5.527540073,5.913001155,6.006127078,6.166446673,6.056265903,5.719137583,6.001056279,5.83026927
AT1G79520,,262940_at,4.686604838,9.723279731,5.234879107,9.795436778,5.161185942,4.909647609,9.7091853,5.081342733,9.856983037,9.760149728,5.197661397,9.515170239
AT1G79540,,262938_at,5.658751521,6.043149838,6.110973806,5.493825908,6.602176821,6.300845009,5.407645804,5.352033154,6.024590904,5.708237376,5.987367253,5.600692888
AT1G79550,PGK3,262944_at,11.53448522,12.27853052,11.53726076,12.574724,11.99821853,12.10639648,12.44396257,11.49989311,12.45280723,12.56433206,12.20930664,12.63164465
AT1G79560,FTSH12,262937_at,7.915073006,7.417196168,8.185084036,6.73664148,8.087185898,7.583763581,6.310441177,7.924415877,7.204839243,6.648268212,7.379569792,6.712398104
AT1G79580,SMB,261393_at,2.991093208,3.548262048,3.325352117,3.447233945,3.301712023,3.16013181,3.412374699,2.949978544,3.468650841,3.267395465,3.138504001,3.433576422
AT1G79590,SYP52,261403_at,7.040550253,7.96546295,6.637754257,8.190968987,7.700016147,7.967975478,8.732754568,6.987845715,8.014785789,7.966232287,8.002519355,8.250203516
AT1G79600,ABC1K3,261353_at,5.640285373,5.940852554,5.515921773,6.364799164,5.569018051,5.60752895,6.787874234,5.487132386,6.140662677,6.403606498,5.720967472,5.734230449
AT1G79610,NHX6,261398_at,5.009790587,6.942331766,5.792643428,6.674588203,7.187350803,7.109362999,6.62313772,5.412633627,6.903058683,6.555884254,7.409573717,7.379514394
AT1G79620,,261399_at,3.662136005,3.15331738,3.820122405,3.403217422,3.378700719,3.390214956,3.480516668,3.347604921,3.16547429,3.234772463,3.493819152,3.380375105
AT1G79630,,261400_at,6.906835637,6.542086147,6.804646389,5.90319071,7.025115077,6.85400116,5.79434275,6.680607009,6.494178571,6.106003916,6.968573907,6.09616755
AT1G79640,,261401_at,4.11822261,4.03190124,4.048214344,4.201310736,3.972873065,3.915560158,3.937054582,4.022533456,3.926543258,3.909675025,3.705592751,3.88367212
AT1G79650,RAD23,261352_at,6.441655781,6.703753007,6.686850893,6.276203464,7.173665507,7.004693808,6.046434749,6.256339731,6.908023881,6.305150038,7.364058703,6.996092271
AT1G79660,,261356_at,7.740678033,7.989852391,7.70734861,8.565878627,7.557794363,7.589651213,8.731959644,7.583072028,8.231564549,8.722927365,7.656145811,8.761661598
AT1G79670,WAKL22,261402_at,4.950128643,4.773435524,4.642939855,4.653273022,4.676579215,4.303010744,4.841104238,4.700865264,4.84811465,4.58412165,4.24667414,4.401901433
AT1G79680,WAKL10,261394_at,3.670000773,3.613048815,3.802357693,3.822114125,3.737404981,3.688227718,3.545935809,3.743917992,3.701342425,3.659374185,3.826149583,3.810545921
AT1G79690,NUDT3,261354_at,9.361835376,9.327306789,9.171740802,9.816565559,9.086315251,9.049830565,10.02089039,9.124447684,9.428023624,9.921110028,9.170388285,9.440438407
AT1G79700,,261395_at,3.65626472,3.556149959,3.770101772,3.532632143,3.382506291,4.286729844,3.635119091,3.422919303,3.611812225,3.500573323,4.201630042,3.516641905
AT1G79710,,261344_at,6.420732539,6.02736277,6.190254323,6.233772687,6.219866802,6.494878956,5.624940276,6.032372416,5.916026214,5.820484858,6.107528106,6.241953575
AT1G79720,,261346_at,7.231821367,5.302533774,6.671895817,5.344270532,5.916307282,6.007886883,5.756205717,6.868426081,5.291649612,5.413967923,5.871319368,5.338415117
AT1G79730,VIP2,261347_at,7.064528811,7.724405832,7.247204781,7.236755823,7.890805922,7.667781453,7.390079647,6.821449771,7.615093163,7.333707665,7.689991151,7.493621405
AT1G79750,NADP-ME4,261355_at,8.32126915,9.285932186,8.776928674,8.950207654,8.963879238,8.732849053,9.120007086,8.441917693,8.753784143,8.628343854,8.6459181,8.611104098
AT1G79760,DTA4,261345_at,3.169230926,3.186362149,3.244126359,3.253457083,3.095674909,3.059383459,3.37819062,3.15053555,2.992470226,3.092995487,3.214802614,3.211918554
AT1G79770,,261350_at,4.138650331,4.164243985,3.800430921,4.158620523,4.212800844,4.095452095,4.24863004,4.120115171,4.157400995,4.464778159,4.387823927,4.282056951
AT1G79780,,261392_at,3.991909422,4.284886038,4.014046186,4.14530549,4.030555467,4.25662442,4.24053893,4.023093529,4.383939024,4.062052074,4.333344727,4.119197602
AT1G79790,,261351_at,6.931924467,7.413894248,6.948133201,7.558858317,6.642429462,6.80620783,7.834389937,6.99962279,7.483483124,7.723448139,6.486768763,7.397507148
AT1G79800,ENODL7,261396_at,4.191864345,4.428157357,4.392450066,4.872662959,4.377956011,4.484355356,4.967842416,4.250528245,4.409054708,4.577869217,4.699568715,4.652374007
AT1G79810,PEX2,261348_at,6.126336094,6.93285093,6.389602857,6.84744857,6.979879853,6.761362944,6.885387852,6.284493003,7.006078915,7.002222482,6.632811003,7.022487199
AT1G79820,SGB1,261397_at,7.302188609,7.293483777,7.658135796,6.902855797,6.819961252,6.780266779,6.587280268,7.446664181,7.143234541,6.835361549,7.003883009,7.20968927
AT1G79830,GC5,260162_at,6.874983352,7.979822883,6.654640951,7.577203825,6.899107225,6.918394416,7.217326006,6.439778715,7.180643196,7.622090625,6.620907609,7.261269791
AT1G79840,GL2,260166_at,4.315353752,3.602145328,3.994646458,3.58047317,3.595477795,3.942490556,3.577978742,3.713557459,3.688623603,3.748098619,3.718176965,3.593639889
AT1G79850,RPS17,260165_at,10.57501249,8.55288578,10.11519157,8.756351262,9.666744131,9.684863713,9.071890625,10.53981136,9.009669209,9.210657495,9.653911034,8.577785877
AT1G79860,ROPGEF12,260161_at,3.585843046,3.125015005,3.319713253,3.147829878,3.314193481,3.249744038,3.134226257,3.338651903,3.045182832,3.037433641,3.111346733,3.158837446
AT1G79870,HPR2,260164_at,9.448104715,9.20198803,9.346937833,9.413175766,8.857698008,8.790482838,9.931435175,9.437781851,9.169026462,9.544169996,8.767720973,9.259657638
AT1G79880,LA2,260160_at,6.773359003,7.204771011,6.597217383,6.145848678,7.423851033,7.597924192,5.850664242,6.750041556,7.214308026,6.317587022,7.728757905,7.229698468
AT1G79890,,260159_at,4.823953353,4.953106703,5.107963702,4.808364813,5.215880582,5.071804666,4.725206392,4.829399721,4.984196973,4.498070627,4.980930021,5.106068019
AT1G79900,BAC2,260163_at,5.836939862,5.91933076,5.517249589,6.205171993,6.2179461,6.317771085,6.294614673,5.781341845,5.932927304,6.295588922,6.723758086,6.571534279
AT1G79910,,260158_at,3.822428156,3.773492602,3.342513605,3.993890011,3.682625758,3.710018934,3.885338592,3.955243758,3.786494599,3.833132638,4.164125675,4.031700749
AT1G79940,ERDJ2A,262053_at,7.875710918,8.984773507,7.569136324,9.036328337,7.583492809,8.080414317,7.72837508,7.632146062,7.488982067,8.54479225,8.038450579,7.966475237
AT1G79950,,262066_at,6.992788299,7.555061518,7.161477783,6.987929698,7.805720962,7.744149483,6.43444647,6.846174569,7.449129399,7.143435652,7.586564314,6.841999459
AT1G79960,OFP14,262046_at,4.576098024,4.381823969,4.290337994,4.511531431,4.189263079,4.519341763,5.052823987,4.501440407,4.561991432,4.569256566,4.949532127,4.837823899
AT1G79970,,262055_at,5.988932677,5.922133848,6.031275794,5.849770343,6.203131077,6.149379746,6.074000426,6.061271422,5.925472104,5.711296941,5.98176423,5.947799487
AT1G79990,,262051_at,6.369235519,7.199839951,6.531871816,6.904332288,6.201344422,6.113282615,6.265927023,6.324208821,6.033103224,6.446900191,6.21152745,6.704120791
AT1G79990,,262058_at,7.554464103,8.327558587,7.679596467,8.727345689,7.988366721,8.1792453,8.825219736,7.703518217,8.001745286,8.462133785,8.057654392,8.620633727
AT1G80000,MLN51,262063_at,5.599394207,5.610978997,5.538150258,5.539784967,5.570242048,5.440458749,6.223867726,5.529692646,5.510519128,5.698802666,5.741558884,5.584075986
AT1G80010,FRS8,262070_at,5.661530772,6.228702411,5.538402653,6.264692143,6.135569599,6.147145873,6.241483156,5.53259741,5.773280609,5.887938465,5.947528239,6.195407795
AT1G80030,,262059_at,5.811019023,4.894058129,5.781815937,4.680429914,5.395530193,4.811694193,4.437313314,5.825843597,4.696170254,4.747543241,4.986386846,4.012332386
AT1G80040,,262057_at,7.501630311,8.887873802,7.637066728,8.852944779,8.949896263,9.281490565,8.355294552,7.432806679,8.717610145,8.681511277,9.130064927,9.194450627
AT1G80050,APT2,262039_at,4.801917713,3.88544865,4.333271154,4.071447569,3.903590367,3.838768677,4.077271611,4.641052476,4.177578475,3.943412918,4.12195444,4.163843972
AT1G80060,,262067_at,4.345178979,4.478606889,4.44582963,4.705199453,4.761153662,4.554186724,4.874275344,4.570531353,4.379691227,4.416100683,4.488950645,4.84639303
AT1G80070,PRP8A,262068_at,9.486380493,10.66517062,9.590775325,10.22270274,10.67587811,10.78203019,9.787954159,9.368154492,10.69206572,10.3729563,10.69916174,10.75508384
AT1G80080,TMM,262040_at,7.813897685,5.823101731,7.794716053,5.568145106,7.104043323,7.180846788,5.201178339,7.713595648,6.17998876,5.586156229,7.379569792,5.046127675
AT1G80090,PV42B,262069_at,4.158889105,7.937265744,4.622665367,4.88283412,8.400824015,8.17473962,4.992769991,4.892859578,8.102030847,5.086456433,8.585618544,7.205370926
AT1G80100,AHP6,262041_at,4.012901655,4.722781863,4.089731399,3.965945157,4.633193841,4.726662569,4.054234638,4.101435912,4.313932899,3.896055925,4.819003759,4.098977805
AT1G80110,PP2B11,262061_at,5.894063877,6.114033733,6.141370842,5.826186684,6.596548241,5.762299039,5.052101883,5.805717202,6.185454306,5.601898607,5.731981772,6.078381329
AT1G80130,,262050_at,3.64057732,3.362678748,3.849155773,3.59652352,3.70520079,3.387064591,3.597334382,3.768011353,3.576563144,3.667774505,3.924630964,3.68945871
AT1G80140,,262042_at,3.625778254,3.583441012,3.670740391,3.595854305,3.633917653,3.806828179,3.940483696,3.54946282,3.808873126,3.787988653,4.007235709,4.272921478
AT1G80160,,262047_at,3.751551033,5.013845968,3.721785837,4.313971341,5.689154006,5.54795793,4.764453856,3.878381103,5.016275245,4.268476979,5.892326912,5.140380234
AT1G80170,,262060_at,7.746331672,6.923829873,7.878019419,6.192131879,7.399578721,7.603264043,5.660936857,7.849815302,7.084508879,6.473166147,7.181176451,6.895691523
AT1G80180,,262049_at,5.150742934,7.86091044,4.983698367,7.144102289,5.905061007,6.080172866,7.327066584,5.594086135,7.995350478,7.150723824,5.871319368,8.464448898
AT1G80190,PSF1,262043_at,7.632368254,6.006659147,7.66137171,5.864836732,6.572156917,6.448188537,6.247232997,7.348903357,6.576787606,5.924499554,6.119886102,6.182066177
AT1G80230,COX5B-2,262048_at,9.094142672,9.284428143,9.104506351,9.547567671,8.923090679,8.922446267,8.544134086,9.07726989,8.804150522,8.710253211,8.639799116,8.76262784
AT1G80240,,262045_at,4.797525186,3.883410123,4.863487785,3.996515778,3.969600184,4.448683473,4.252227954,5.043983826,3.941498169,4.161267755,4.35864355,4.070653516
