#ecotype,Col-0,,,,,,
#age,10 (day),,,,,,
#developmental stage,seedling,,,,,,
#organism part,whole organism,,,,,,
#age,10 (day),,,,,,
#development stage,seedling,,,,,,
#compound,,none,none,treated with 5 microMolar BA for 120 minutes,treated with 5 microMolar BA for 120 minutes,treated with 5 microMolar BA for 120 minutes,none
Gene ID,Gene Name,SRR797194,SRR797230,SRR797231,SRR797240,SRR797241,SRR833246
AT2G42820,HVA22F,10,107,33,49,121,75
AT2G42830,SHP2,1,3,0,4,7,2
AT2G42835,,0,0,1,0,0,1
AT2G42840,PDF1,3007,4493,1350,2164,5738,6720
AT2G42850,CYP718,22,186,116,88,450,142
AT2G42860,,25,43,23,27,52,51
AT2G42870,PAR1,157,458,119,112,677,479
AT2G42880,MPK20,3372,8049,2952,3618,10488,8463
AT2G42885,,2,2,3,1,1,0
AT2G42890,ML2,273,715,230,327,710,571
AT2G42900,,53,116,17,27,101,99
AT2G42910,PRS4,960,2083,650,1114,2293,1898
AT2G42920,PCMP-E75,131,361,93,128,343,380
AT2G42930,,0,0,0,0,0,0
AT2G42940,AHL16,1,3,3,1,4,4
AT2G42950,,153,304,83,134,254,256
AT2G42955,,12,12,2,7,11,25
AT2G42960,,95,230,47,64,199,241
AT2G42970,,0,0,0,0,0,0
AT2G42975,,510,604,152,315,543,498
AT2G42980,,23,46,34,36,84,33
AT2G42990,,7,24,9,9,20,29
AT2G43000,JUB1,6,17,11,17,22,22
AT2G43010,PIF4,349,860,204,338,702,694
AT2G43018,,0,0,0,0,0,0
AT2G43020,PAO2,0,0,0,0,0,0
AT2G43030,RPL3A,6911,11665,2971,4515,13149,11603
AT2G43040,NPG1,86,383,87,131,328,310
AT2G43050,PME16,22,76,17,2,44,54
AT2G43060,IBH1,158,395,116,112,444,320
AT2G43070,SPPL3,853,1793,596,829,1971,1752
AT2G43080,P4H1,381,844,312,381,1035,926
AT2G43090,,2865,5262,1580,2632,5975,4846
AT2G43100,IPMI2,1260,1976,454,779,1763,1491
AT2G43110,,601,1177,664,1040,2089,1297
AT2G43120,,818,2203,420,649,1436,1472
AT2G43130,RABA5C,1274,2454,744,834,2910,2469
AT2G43137,,2,5,4,5,12,8
AT2G43138,,2,4,3,2,3,5
AT2G43139,,1,5,1,4,8,2
AT2G43140,,925,2124,372,428,1723,2373
AT2G43141,,2,8,4,3,7,3
AT2G43150,,4885,22253,8631,10065,35848,21287
AT2G43160,EPSIN2,6608,14509,4908,6419,15309,13735
AT2G43180,,254,427,160,248,592,418
AT2G43190,,126,281,118,184,413,337
AT2G43200,,132,255,230,353,703,287
AT2G43210,PUX11,693,1498,455,624,1770,1551
AT2G43220,,2,12,8,4,15,7
AT2G43230,,25,56,17,19,38,34
AT2G43235,,461,900,307,581,1133,927
AT2G43240,,326,737,327,398,806,742
AT2G43250,,133,319,117,148,257,263
AT2G43255,,3,1,2,2,3,2
AT2G43260,,212,452,170,242,565,475
AT2G43261,,0,0,0,0,0,2
AT2G43270,,1,1,1,0,6,1
AT2G43280,,172,335,96,148,387,341
AT2G43290,CML5,1120,2019,515,722,1643,1853
AT2G43300,,0,0,0,0,0,0
AT2G43310,,41,64,20,33,65,52
AT2G43320,,591,1310,323,587,1149,1014
AT2G43330,INT1,234,497,155,209,516,410
AT2G43340,,729,1534,438,631,1825,1472
AT2G43350,GPX3,298,637,272,338,913,626
AT2G43360,BIO2,659,1309,477,812,1649,1437
AT2G43370,SNRNP35,97,230,62,80,262,193
AT2G43371,,1,0,0,0,0,1
AT2G43375,,255,577,291,442,799,621
AT2G43386,,0,0,0,0,0,0
AT2G43390,,0,20,26,12,71,9
AT2G43400,ETFQO,347,828,308,364,926,743
AT2G43410,FPA,1786,3581,1137,1836,3611,3551
AT2G43420,3BETAHSD/D3,534,1075,392,511,1308,1161
AT2G43430,GLX2-1,536,1121,364,473,1204,1132
AT2G43440,,41,73,34,24,97,60
AT2G43445,,164,302,100,139,391,313
AT2G43450,,0,1,0,0,1,2
AT2G43460,RPL38B,3181,6388,2212,2999,7987,6133
AT2G43465,,41,106,51,55,127,127
AT2G43470,,4,11,23,31,108,10
AT2G43480,PER26,3,16,13,12,36,11
AT2G43490,,544,1303,452,582,1411,1227
AT2G43500,,414,817,197,515,517,600
AT2G43510,ATTI1,354,833,186,242,510,476
AT2G43520,ATTI2,832,1627,300,556,969,780
AT2G43530,ATTI3,635,1407,260,584,967,1043
AT2G43535,ATTI4,482,2376,1226,1248,5054,1843
AT2G43540,,188,291,100,145,341,270
AT2G43550,ATTI6,761,1285,545,1123,1958,904
AT2G43560,FKBP16-3,2133,3578,1127,1730,4122,3222
AT2G43570,CHI,20,49,23,10,80,54
AT2G43580,,5,30,5,1,18,9
AT2G43590,,253,1239,393,380,1295,1189
AT2G43600,,5,20,7,4,23,9
AT2G43610,,195,592,159,196,588,303
AT2G43620,,805,1877,276,596,980,891
AT2G43630,,1191,2449,659,1250,2522,2106
AT2G43640,SRP14,596,1230,423,571,1479,1263
AT2G43650,EMB2777,898,2450,1035,1837,3405,2461
AT2G43660,,2,1,0,2,6,4
AT2G43670,,6,39,45,30,175,46
AT2G43680,IQD14,1884,4398,1066,1626,3876,4046
AT2G43690,LECRK53,28,57,15,27,47,52
AT2G43700,LECRK54,60,113,31,33,86,82
AT2G43710,FAB2,6666,11885,3840,6217,12975,11459
AT2G43720,,33,59,22,37,69,62
AT2G43730,JAL24,0,0,0,0,0,0
AT2G43740,JAL25,0,0,1,0,1,0
AT2G43745,,7,14,8,10,29,20
AT2G43750,OASB,3452,5585,1960,3138,7845,5762
AT2G43760,MOCS2,606,1355,713,922,2388,1297
AT2G43770,,791,1514,530,869,1825,1546
AT2G43780,,276,519,211,327,790,584
AT2G43790,MPK6,1359,2836,909,1338,3018,2719
AT2G43795,,0,0,1,1,0,0
AT2G43800,FH2,387,794,219,406,731,970
AT2G43810,LSM6B,530,919,319,482,1079,952
AT2G43820,UGT74F2,2385,3664,1538,2102,4319,3881
AT2G43830,,5,10,4,5,12,16
AT2G43840,UGT74F1,47,97,32,46,106,73
AT2G43850,,241,631,204,259,716,755
AT2G43860,,0,4,0,1,2,5
AT2G43865,,0,1,0,0,0,0
AT2G43870,,19,93,21,16,59,58
AT2G43871,,0,0,0,0,0,0
AT2G43880,,37,156,31,35,117,68
AT2G43890,,20,111,12,9,51,37
AT2G43900,,489,1025,245,367,1029,1092
AT2G43910,ATHOL1,5874,11023,2426,3484,10149,11267
AT2G43920,HOL2,246,351,68,121,298,277
AT2G43930,,3,4,0,1,9,10
AT2G43932,,0,3,1,2,3,2
AT2G43940,HOL3,181,385,103,150,481,372
AT2G43945,,1480,2420,902,1459,2819,2342
AT2G43950,OEP37,962,1713,536,914,1793,1674
AT2G43960,,0,0,4,0,2,0
AT2G43970,LARP6B,11662,20255,6223,8907,22504,18685
AT2G43980,ITPK4,340,827,263,375,875,764
AT2G43990,,56,171,56,94,186,187
AT2G44000,,2,11,9,8,22,13
AT2G44010,,22,196,133,117,553,208
AT2G44020,,216,567,225,284,643,543
AT2G44030,,0,0,0,0,1,0
AT2G44040,DAPB1,554,1073,320,489,1223,1037
AT2G44050,COS1,1065,1817,512,816,2109,1734
AT2G44060,,5917,11873,4101,5257,13491,11688
AT2G44065,,435,878,259,398,926,834
AT2G44070,,3,10,6,9,12,5
AT2G44080,ARL,863,2233,598,899,2265,2615
AT2G44090,,691,1589,523,650,1738,1531
AT2G44100,GDI1,3249,7076,2557,3334,8606,6928
AT2G44110,MLO15,6,75,29,17,96,38
AT2G44120,,4135,8307,2783,4191,10698,8654
AT2G44130,,0,0,0,0,0,0
AT2G44140,ATG4A,449,1043,333,413,1285,975
AT2G44150,ASHH3,328,732,219,341,917,842
AT2G44160,MTHFR2,3163,7573,2539,3746,9196,7687
AT2G44170,,0,0,0,0,1,2
AT2G44175,,0,0,0,0,0,0
AT2G44180,MAP2A,360,875,252,413,952,839
AT2G44190,EDE1,41,87,25,35,99,108
AT2G44195,,2,8,4,4,7,7
AT2G44198,,0,0,0,0,0,0
AT2G44200,,1035,2218,559,951,1821,1761
AT2G44210,,1142,1989,480,913,1463,1673
AT2G44220,,0,3,1,0,1,1
AT2G44230,,215,402,284,304,976,297
AT2G44240,,0,1,0,0,1,0
AT2G44250,,0,1,1,0,5,1
AT2G44255,,0,2,1,1,4,3
AT2G44260,,13,50,15,31,82,38
AT2G44270,NCS6,364,847,317,457,1097,896
AT2G44280,,88,275,110,145,259,209
AT2G44290,YLS3,378,524,80,218,329,379
AT2G44300,,202,412,94,187,294,331
AT2G44304,,0,3,0,1,0,0
AT2G44310,,1764,3097,729,1035,2787,2721
AT2G44320,,0,1,0,1,0,1
AT2G44330,,1,2,0,0,1,0
AT2G44340,VQ18,18,89,35,30,102,119
AT2G44350,CSY4,3170,7915,2609,3683,8865,7233
AT2G44360,,349,797,303,318,1046,792
AT2G44370,,190,939,482,464,1984,1388
AT2G44380,,320,1564,783,716,3642,1798
AT2G44383,,2,8,4,4,19,21
AT2G44390,,0,17,0,1,6,5
AT2G44400,,0,0,0,0,0,0
AT2G44410,,813,1661,600,750,2014,1550
AT2G44420,,181,442,151,219,527,451
AT2G44430,,618,1150,389,404,1256,1119
AT2G44440,EML4,231,496,173,211,563,575
AT2G44450,BGLU15,180,505,175,266,802,609
AT2G44460,BGLU28,78,139,51,125,420,172
AT2G44470,BGLU29,0,1,0,0,18,0
AT2G44480,BGLU17,5,50,40,21,70,77
AT2G44490,BGLU26,3912,9791,2996,4008,9250,8111
AT2G44500,,1581,3481,850,1253,2514,2687
AT2G44510,,170,377,211,390,619,420
AT2G44520,COX10,949,1771,598,806,1862,1615
AT2G44525,,330,646,252,316,680,639
AT2G44530,PRS5,906,1805,622,936,2174,1785
AT2G44540,AtGH9B9,0,1,0,0,1,0
AT2G44550,AtGH9B10,0,0,0,0,0,0
AT2G44560,AtGH9B11,0,0,1,1,0,1
AT2G44570,AtGH9B12,35,71,31,37,81,93
AT2G44578,,25,26,12,16,25,17
AT2G44580,,72,128,39,78,153,124
AT2G44581,,0,1,0,0,2,0
AT2G44590,DRP1D,4,6,1,0,2,2
AT2G44600,,181,311,109,159,319,319
AT2G44610,RABH1B,2226,4149,1264,1700,4685,4270
AT2G44620,MTACP1,1646,2920,1015,1541,3506,2741
AT2G44630,,42,58,31,39,96,71
AT2G44640,,578,1126,360,600,1361,1227
AT2G44650,CPN10-2,1894,3421,1061,1498,4271,3515
AT2G44660,,356,707,207,261,750,672
AT2G44670,,2381,4502,1760,2761,5263,4795
AT2G44680,CKB4,548,1207,402,510,1266,1246
AT2G44690,ARAC9,35,85,29,31,104,89
AT2G44700,,33,49,14,24,50,55
AT2G44710,,767,1925,526,705,1928,1737
AT2G44730,,757,1513,368,492,1493,1388
AT2G44735,,27,72,19,14,69,68
AT2G44740,CYCU4-1,44,100,50,46,150,82
AT2G44745,WRKY12,8,20,4,13,19,54
AT2G44750,TPK2,106,235,96,127,276,251
AT2G44760,,451,922,272,458,986,943
AT2G44770,,948,2188,562,758,1929,2142
AT2G44780,,2,2,0,0,1,1
AT2G44790,UCC2,371,2341,1125,671,4257,1736
AT2G44798,,8,21,6,20,38,24
AT2G44800,,2,5,4,0,1,3
AT2G44810,DAD1,28,86,24,19,28,44
AT2G44820,,589,1213,471,589,1464,1184
AT2G44830,,397,794,200,433,879,1021
AT2G44840,ERF13,245,396,61,246,186,219
AT2G44850,,70,146,37,48,124,133
AT2G44860,,1738,3374,1486,2486,5380,3601
AT2G44870,,1679,2910,919,1620,3330,2840
AT2G44880,,16,56,12,26,46,52
AT2G44890,CYP704A1,6,11,1,3,0,5
AT2G44900,FBX5,619,1467,419,721,1474,1358
AT2G44910,ATHB-4,10,24,8,11,31,29
AT2G44920,,1090,1729,546,664,1959,1565
AT2G44925,,0,0,0,0,0,0
AT2G44930,,46,105,30,65,67,81
AT2G44940,ERF034,419,918,317,567,1156,781
AT2G44950,HUB1,554,1363,473,714,1379,1357
AT2G44970,,883,1676,451,729,1571,1533
AT2G44980,CHR10,208,537,202,287,680,596
AT2G44990,CCD7,1,8,1,1,6,8
AT2G44995,,5,10,4,6,10,9
AT2G45000,NUP62,695,1539,536,787,1869,1553
AT2G45010,,528,1035,334,436,1098,982
AT2G45020,,0,0,0,0,0,0
AT2G45023,,52,98,44,32,105,90
AT2G45030,MEFG2,476,1137,364,623,1191,1040
AT2G45040,4MMP,11,32,10,13,44,29
AT2G45050,GATA2,156,410,90,111,308,353
AT2G45060,,487,895,360,483,1186,961
AT2G45070,SEC61 BETA,2543,4768,1342,1917,5417,4224
AT2G45080,CYCU2-1,188,415,140,266,560,382
AT2G45090,,0,0,0,0,0,0
AT2G45100,,224,431,119,205,524,489
AT2G45110,EXPB4,0,0,0,0,0,0
AT2G45120,ZAT4,42,119,28,48,106,93
AT2G45126,,0,0,0,0,0,0
AT2G45130,SPX3,2,58,5,12,19,10
AT2G45135,,6,15,5,5,22,13
AT2G45140,PVA12,1788,3611,1122,1481,3681,3432
AT2G45150,CDS4,228,407,129,248,502,427
AT2G45160,SCL27,1758,3257,955,1239,3767,3347
AT2G45161,,1,0,0,0,0,1
AT2G45170,ATG8E,524,1407,569,463,1847,1545
AT2G45180,,38910,80905,27901,34110,106326,83637
AT2G45190,YAB1,882,1748,627,754,2166,1887
AT2G45200,GOS12,443,963,272,410,1178,997
AT2G45210,SAUR36,268,503,133,192,540,499
AT2G45220,PME17,216,1249,450,329,1550,992
AT2G45230,,0,2,0,0,1,0
AT2G45240,MAP1A,607,1454,557,803,1854,1395
AT2G45245,,24,41,24,24,72,59
AT2G45250,,230,401,136,211,545,453
AT2G45260,,404,775,270,389,962,848
AT2G45270,GCP1,376,678,205,332,760,712
AT2G45280,ATRAD51C,125,225,76,154,309,243
AT2G45290,TKL-2,566,1928,624,897,1967,1537
AT2G45300,,1366,3431,941,1565,3490,2677
AT2G45310,GAE4,46,126,58,75,118,121
AT2G45315,,0,0,0,0,0,0
AT2G45320,,107,246,55,106,242,228
AT2G45330,emb1067,190,595,161,262,766,450
AT2G45340,,435,772,133,322,690,841
AT2G45350,CRR4,7,18,7,10,20,24
AT2G45360,,10,56,34,9,87,45
AT2G45380,,599,1399,493,647,1555,1427
AT2G45390,,0,0,0,0,0,0
AT2G45400,BEN1,409,1162,273,314,1033,1099
AT2G45403,,13,40,17,13,47,49
AT2G45406,,0,0,0,0,0,0
AT2G45410,LBD19,3,3,0,0,1,4
AT2G45412,,0,0,0,0,0,0
AT2G45420,LBD18,3,21,5,8,24,15
AT2G45430,AHL22,82,416,130,132,498,360
AT2G45434,,0,0,0,0,0,0
AT2G45440,DHDPS2,1384,2497,980,1707,3770,2612
AT2G45450,ZPR1,82,228,75,107,192,232
AT2G45460,,157,485,153,247,499,462
AT2G45470,FLA8,3451,6136,1453,2283,5299,6574
AT2G45480,GRF9,80,132,30,49,109,140
AT2G45490,AUR3,38,78,21,28,78,71
AT2G45500,,198,527,215,287,583,498
AT2G45510,CYP704A2,87,330,118,154,490,360
AT2G45520,,520,1067,357,547,1174,957
AT2G45530,,313,535,128,234,598,511
AT2G45540,BCHC2,2731,8365,2279,3343,7381,7508
AT2G45550,CYP76C4,0,0,0,0,0,0
AT2G45560,CYP76C1,569,1250,231,394,772,1111
AT2G45570,CYP76C2,85,142,38,72,108,63
AT2G45580,CYP76C3,0,2,0,1,3,0
AT2G45590,,335,835,194,272,770,852
AT2G45600,CXE8,52,139,25,57,127,143
AT2G45610,CXE9,1,2,0,0,2,0
AT2G45620,URT1,1247,2723,893,1165,2840,2625
AT2G45630,,125,246,83,76,282,222
AT2G45640,SAP18,779,1601,606,804,2158,1695
AT2G45650,AGL6,2,6,0,0,2,1
AT2G45660,SOC1,316,798,210,321,635,696
AT2G45670,LPEAT2,2870,5774,1746,2331,5768,5453
AT2G45680,TCP9,316,483,50,116,276,324
AT2G45685,,4,6,5,5,5,8
AT2G45690,PEX16,212,479,127,184,423,482
AT2G45695,URM1-1,183,412,167,237,509,409
AT2G45700,,589,1414,396,657,1464,1412
AT2G45710,RPS27A,537,1053,436,641,1463,1062
AT2G45720,,296,711,220,278,843,692
AT2G45730,,615,1182,476,808,1674,1387
AT2G45740,PEX11D,3134,4581,1622,2563,5257,4319
AT2G45750,,82,435,138,165,642,255
AT2G45760,BAP2,21,24,6,6,20,25
AT2G45770,CPFTSY,939,1654,461,773,1924,1646
AT2G45780,,2,6,0,1,3,1
AT2G45790,PMM,1540,3054,1075,1384,3776,3020
AT2G45800,PLIM2A,26,20,5,15,23,20
AT2G45810,RH6,1286,2841,799,1146,2823,2939
AT2G45820,DBP,14180,24179,7335,9440,24414,23516
AT2G45830,DTA2,55,142,37,56,115,144
AT2G45840,,0,1,0,0,0,0
AT2G45850,AHL9,263,558,191,240,632,626
AT2G45860,,366,823,433,544,1397,844
AT2G45870,,55,125,34,62,137,132
AT2G45880,BAM7,420,1073,302,428,1037,919
AT2G45890,ROPGEF4,37,219,53,70,289,154
AT2G45900,,519,978,381,617,1013,945
AT2G45910,PUB33,1051,2512,758,1035,2426,2523
AT2G45920,PUB37,254,773,260,271,823,778
AT2G45930,,9,15,4,11,17,23
AT2G45940,,1,10,3,8,12,7
AT2G45950,ASK20,424,830,287,451,946,875
AT2G45960,PIP1B,11029,23185,5190,8073,22119,20608
AT2G45970,CYP86A8,1012,2162,838,980,2728,2194
AT2G45980,ATI1,1698,3325,1058,1409,3478,2906
AT2G45990,,1220,2005,715,1054,2381,2114
AT2G46000,,121,259,86,119,264,272
AT2G46020,BRM,2576,6475,1858,3258,6099,5813
AT2G46030,UBC6,329,594,186,288,630,524
AT2G46040,,189,414,102,222,395,412
AT2G46050,PCMP-E39,9,27,11,16,20,22
AT2G46060,,143,390,122,183,372,404
AT2G46070,ATMPK12,156,383,151,240,456,335
AT2G46080,,1378,2443,704,1257,2249,2235
AT2G46090,LCKB2,477,858,262,403,1011,899
AT2G46100,,1134,1626,612,899,2033,1481
AT2G46110,KPHMT1,174,346,83,179,385,361
AT2G46120,,0,0,0,0,0,0
AT2G46130,WRKY43,5,9,6,7,50,19
AT2G46140,,187,865,171,181,868,467
AT2G46150,,126,342,74,95,292,253
AT2G46160,ATL67,172,342,81,110,318,260
AT2G46170,RTNLB5,1439,2877,917,1337,2875,2517
AT2G46180,GC4,422,1023,325,422,1085,1079
AT2G46190,,0,0,0,0,0,0
AT2G46192,,128,201,125,127,321,224
AT2G46200,SNRNP59,147,328,120,147,382,343
AT2G46210,SLD2,105,178,59,75,235,183
AT2G46220,,1689,2229,616,1083,2060,2149
AT2G46225,ABIL1,567,1377,412,571,1574,1583
AT2G46230,,868,1759,680,1152,2326,1803
AT2G46240,BAG6,8778,15910,2004,8419,6638,9546
AT2G46250,,348,735,166,287,676,658
AT2G46255,MIR159C,0,0,0,0,1,2
AT2G46260,,885,1942,561,669,1787,1771
AT2G46270,GBF3,537,1258,230,455,769,939
AT2G46280,TIF3I1,2492,5105,1710,2671,5934,4905
AT2G46290,,101,202,90,116,275,182
AT2G46300,,11,20,4,17,27,14
AT2G46308,,0,0,0,0,0,0
AT2G46310,CRF5,215,443,662,897,2491,436
AT2G46320,,401,907,289,495,988,718
AT2G46330,AGP16,1148,2469,870,1137,3801,2590
AT2G46340,SPA1,4280,8676,2859,4891,7673,8032
AT2G46360,,1,4,0,2,4,4
AT2G46370,JAR1,2951,6553,1597,2532,4162,4484
AT2G46375,,3,1,0,2,2,3
AT2G46380,,121,243,66,162,220,224
AT2G46390,SDH8,714,1550,447,513,1849,1261
AT2G46400,WRKY46,135,410,115,169,293,243
AT2G46410,CPC,34,83,25,31,112,92
AT2G46420,,671,1270,415,745,1392,1660
AT2G46430,CNGC3,177,238,109,119,283,161
AT2G46440,CNGC11,172,174,27,109,69,112
AT2G46450,CNGC12,1498,2482,659,1198,2179,2399
AT2G46455,,3,19,11,10,20,26
AT2G46460,,0,0,0,0,0,0
AT2G46470,OXA1L,396,782,299,408,985,786
AT2G46480,GAUT2,2,9,1,0,11,5
AT2G46490,,674,1347,345,386,1536,1174
AT2G46493,,1,1,0,0,0,2
AT2G46494,ATL21B,0,3,0,0,0,1
AT2G46495,ATL21A,17,80,44,54,254,82
AT2G46500,PI4KG4,2753,5497,1532,2397,4850,4586
AT2G46505,SDH4,1250,2713,850,1110,3134,2482
AT2G46510,AIB,753,1574,361,720,983,1180
AT2G46520,CAS,1920,4197,1191,2091,3809,3619
AT2G46530,ARF11,172,455,76,188,272,314
AT2G46535,,104,420,108,185,508,419
AT2G46540,,554,1041,349,496,1274,940
AT2G46550,,419,973,288,365,961,972
AT2G46560,,1594,4354,1305,1700,4164,4300
AT2G46567,,3,10,4,5,7,7
AT2G46570,LAC6,13,34,7,14,35,51
AT2G46572,,4,11,4,3,10,7
AT2G46580,PPOX2,282,519,210,285,695,551
AT2G46590,DOF2.5,325,822,217,360,699,923
AT2G46600,KIC,3929,8124,1898,3535,6392,6061
AT2G46610,RS31A,217,383,135,159,408,419
AT2G46620,,212,566,162,252,538,442
AT2G46630,,432,1037,240,540,983,1007
AT2G46640,,130,251,47,96,168,236
AT2G46650,CYTB5-C,664,1243,441,867,1517,1141
AT2G46660,CYP78A6,18,37,34,92,161,35
AT2G46662,,0,0,0,0,0,0
AT2G46670,,0,0,0,0,0,0
AT2G46680,ATHB-7,166,358,58,97,267,365
AT2G46685,MIR166A,2,5,3,4,6,10
AT2G46690,SAUR32,285,656,141,238,508,699
AT2G46700,CRK3,214,532,153,246,667,590
AT2G46710,ROPGAP3,335,952,264,328,1136,1007
AT2G46720,HIC,231,406,152,161,389,377
AT2G46730,,23,60,24,38,77,79
AT2G46735,,404,465,114,210,463,398
AT2G46740,GULLO5,86,492,228,144,686,423
AT2G46750,GULLO2,81,391,342,229,1005,512
AT2G46760,GULLO6,14,65,17,37,120,54
AT2G46770,NAC043,2,6,0,1,7,3
AT2G46780,,294,760,271,376,770,730
AT2G46787,,0,0,0,0,0,0
AT2G46790,APRR9,218,573,190,310,611,506
AT2G46800,MTP1,856,2018,631,863,2302,1777
AT2G46810,BHLH70,208,448,187,225,606,439
AT2G46820,CURT1B,22043,29649,9640,14330,35089,26564
AT2G46830,CCA1,2419,4641,1684,2548,5347,3763
AT2G46840,DUF4,1,3,1,0,4,3
AT2G46850,,4,15,4,7,12,19
AT2G46860,PPA3,7,89,24,29,126,47
AT2G46870,NGA1,236,483,153,192,566,484
AT2G46880,PAP14,5,44,5,11,12,19
AT2G46890,,166,436,190,299,583,508
AT2G46900,,721,1692,564,751,1963,1594
AT2G46910,PAP10,888,1464,542,712,1913,1470
AT2G46915,,955,1923,533,870,1836,1789
AT2G46920,POL,567,1345,380,553,1342,1272
AT2G46930,PAE3,368,995,280,465,911,880
AT2G46940,,31,105,37,39,178,88
AT2G46950,CYP709B2,13,32,5,5,14,25
AT2G46960,CYP709B1,0,1,0,0,0,0
AT2G46970,PIL1,63,125,40,57,94,142
AT2G46980,ASY3,117,233,78,138,281,293
AT2G46990,IAA20,3,1,1,1,4,6
AT2G46995,,0,1,0,0,0,0
AT2G47000,ABCB4,1917,6029,2241,2892,6547,4091
AT2G47010,,300,539,117,194,500,517
AT2G47015,MIR408,77,139,30,79,108,107
AT2G47020,,90,196,62,96,183,169
AT2G47030,PME4,0,2,0,0,0,0
AT2G47040,PME5,0,0,0,0,0,0
AT2G47050,,2,5,0,0,3,3
AT2G47060,,1458,2642,795,1459,2264,2163
AT2G47070,SPL1,3319,7722,1959,3588,6192,6492
AT2G47090,,222,518,202,293,590,518
AT2G47100,,0,0,0,0,0,0
AT2G47110,RPS27AB,25,81,18,29,69,63
AT2G47115,,2,0,0,2,2,0
AT2G47120,,0,0,0,0,0,0
AT2G47130,SDR3A,53,168,84,57,342,114
AT2G47140,SDR3B,29,154,30,35,112,73
AT2G47150,,2,3,0,0,0,3
AT2G47160,BOR1,494,1284,356,406,1289,1260
AT2G47170,ARF1,6230,11828,3352,4708,12134,10641
AT2G47180,GOLS1,428,1206,385,766,1025,1082
AT2G47190,ATMYB2,3,19,7,6,20,15
AT2G47200,,28,88,78,60,386,102
AT2G47210,SWC4,709,1337,464,662,1494,1334
AT2G47220,DUF5,77,153,56,100,215,171
AT2G47230,DUF6,100,233,74,118,297,300
AT2G47240,LACS1,3926,10488,3196,3877,11421,12185
AT2G47250,,1207,2688,955,1681,3341,2839
AT2G47260,WRKY23,192,466,170,281,557,382
AT2G47270,UPB1,26,163,66,47,185,73
AT2G47275,MIR403,0,1,0,2,7,4
AT2G47280,PME66,1,2,0,0,0,0
AT2G47300,,88,209,62,132,245,185
AT2G47310,,127,351,148,199,465,379
AT2G47320,CYP21-3,855,1902,633,785,2211,1765
AT2G47330,RH24,1075,2332,787,1180,2700,2164
AT2G47340,,0,1,1,1,1,3
AT2G47350,,274,594,234,315,706,575
AT2G47360,,17,230,36,37,218,114
AT2G47370,,114,209,61,100,230,165
AT2G47380,,717,1570,506,636,2092,1310
AT2G47390,,2683,5398,1768,2660,6025,5158
AT2G47400,CP12-1,10385,15326,3913,5680,16635,12608
AT2G47410,,1468,3779,1277,1883,3958,3672
AT2G47420,DIM1A,1197,2327,791,1306,2938,2129
AT2G47430,CKI1,2,11,0,7,2,5
AT2G47440,,1979,3619,1001,1048,3272,3086
AT2G47450,CAO,3014,4992,954,1462,5552,4351
AT2G47460,MYB12,39,213,58,81,279,198
AT2G47470,PDIL2-1,2820,5955,1677,2511,6417,5975
AT2G47480,,11,33,9,11,35,37
AT2G47485,,550,1099,323,378,1212,824
AT2G47490,NDT1,1458,2728,824,1354,2880,2564
AT2G47500,KIN14I,323,1145,277,497,1068,1102
AT2G47510,FUM1,3233,7137,2077,2865,8130,7182
AT2G47520,ERF071,20,77,18,51,40,20
AT2G47530,,6,83,12,7,37,33
AT2G47540,,36,278,54,80,314,141
AT2G47550,PME20,340,686,203,188,594,604
AT2G47560,ATL64,23,82,35,27,155,101
AT2G47570,,0,0,0,0,0,0
AT2G47580,U1A,729,1324,461,657,1658,1403
AT2G47585,MIR164A,1,0,0,0,0,1
AT2G47590,PHR2,3277,4765,1418,2313,5564,4871
AT2G47600,MHX,703,1694,600,794,1895,1528
AT2G47610,RPL7AA,7456,14427,4530,7191,18002,14691
AT2G47620,SWI3A,291,589,219,274,680,608
AT2G47630,,260,676,221,317,896,701
AT2G47640,,471,939,327,400,1218,1038
AT2G47650,UXS4,1277,3375,858,1145,3300,2626
AT2G47660,,0,0,0,0,0,0
AT2G47670,PMEI6,6,30,10,10,35,10
AT2G47680,,253,697,174,274,495,542
AT2G47690,,544,1155,485,532,1637,985
AT2G47700,RFI2,1537,2611,870,1071,2853,2615
AT2G47710,,2122,3476,754,1257,2918,2614
AT2G47720,,0,0,0,0,0,0
AT2G47730,GSTF8,29464,46865,10560,22069,33997,33241
AT2G47740,,0,0,0,0,0,0
AT2G47750,GH3.9,62,120,20,29,71,172
AT2G47760,ALG3,395,798,238,326,946,842
AT2G47770,TSPO,6,66,3,2,60,16
AT2G47780,,9,26,7,12,49,32
AT2G47790,,447,958,302,535,1277,910
AT2G47800,ABCC4,1066,2427,1406,1856,4639,1859
AT2G47810,NFYB5,0,6,1,4,8,5
AT2G47820,,154,324,85,159,264,304
AT2G47830,MTPC1,513,1234,512,650,1466,1272
AT2G47840,TIC20-II,1039,1740,522,693,2192,1784
AT2G47844,,3,3,3,0,4,0
AT2G47850,,433,957,304,508,1096,1065
AT2G47860,,140,439,97,112,413,501
AT2G47870,GRXC12,10,20,6,11,16,10
AT2G47880,GRXC13,270,399,133,331,318,269
AT2G47890,COL13,1630,2764,909,1485,2708,2325
AT2G47895,,25,45,17,24,33,34
AT2G47900,AtTLP3,893,1836,641,934,2271,2030
AT2G47910,CRR6,551,620,151,266,776,587
