#organism part,whole organim,,,,,,
#age,12 (day),,,,,,
#dose,50 micromolar,,,,,,
#compound,,mock,mock,mock,abscisic acid,abscisic acid,abscisic acid
Gene ID,Gene Name,SRR1761506,SRR1761507,SRR1761508,SRR1761509,SRR1761510,SRR1761511
AT5G45550,MOB1A,393,548,1130,1330,1015,939
AT5G45560,EDR2L,44,47,94,88,66,59
AT5G45570,,0,1,1,0,0,0
AT5G45573,,0,0,0,0,0,0
AT5G45576,,0,0,0,0,0,0
AT5G45580,PHL11,6,12,7,8,9,10
AT5G45590,,81,95,183,133,114,112
AT5G45595,,0,0,0,0,0,0
AT5G45600,TAF14B,81,85,196,156,123,124
AT5G45605,,0,0,1,0,0,0
AT5G45610,SUV2,67,75,163,175,107,129
AT5G45620,RPN9A,270,300,566,538,476,416
AT5G45630,,7,13,21,262,148,155
AT5G45640,,0,0,0,1,0,0
AT5G45650,SBT5.6,37,61,160,28,36,23
AT5G45660,,52,65,161,83,65,65
AT5G45670,,234,225,581,252,253,136
AT5G45680,FKBP13,246,259,728,448,327,284
AT5G45690,OBAP2A,0,0,0,67,35,25
AT5G45700,,31,27,47,38,29,30
AT5G45710,HSFA4C,68,80,174,146,148,129
AT5G45715,,0,0,0,0,0,0
AT5G45720,,13,7,14,21,15,8
AT5G45730,,5,6,5,11,3,1
AT5G45740,,13,7,12,6,6,7
AT5G45745,,0,0,0,0,0,0
AT5G45750,RABA1C,173,180,395,383,264,245
AT5G45760,,50,60,119,111,89,71
AT5G45770,RLP55,3,3,11,5,6,1
AT5G45775,RPL11B,509,550,1059,733,472,393
AT5G45780,,38,49,92,40,45,44
AT5G45790,,14,19,41,25,15,25
AT5G45800,MEE62,224,236,615,605,497,431
AT5G45810,CIPK19,1,0,0,27,22,16
AT5G45820,CIPK20,76,68,184,133,146,104
AT5G45830,DOG1,42,39,87,152,99,95
AT5G45840,,36,42,64,89,68,56
AT5G45850,,1,0,8,7,4,3
AT5G45860,PYL11,0,1,1,2,3,1
AT5G45870,PYL12,0,0,0,0,0,0
AT5G45875,SCRL27,0,0,0,0,0,0
AT5G45880,,0,0,0,0,0,0
AT5G45890,SAG12,0,0,0,0,0,1
AT5G45900,ATG7,56,85,158,283,166,197
AT5G45905,,0,0,0,0,0,0
AT5G45910,,1,0,0,0,0,0
AT5G45920,,13,27,39,31,37,19
AT5G45930,CHLI2,269,330,832,529,461,314
AT5G45940,NUDT11,59,80,178,189,133,121
AT5G45950,,184,198,601,1194,575,377
AT5G45960,,1,8,26,22,11,13
AT5G45970,ARAC2,8,8,10,11,16,6
AT5G45973,,0,0,0,0,0,0
AT5G45980,WOX8,0,0,0,0,0,0
AT5G45990,,1,6,2,10,10,6
AT5G46000,JAL45,0,0,0,0,0,0
AT5G46010,,0,0,0,0,0,0
AT5G46013,,0,0,0,2,0,1
AT5G46020,,1206,1547,3058,2490,1824,2018
AT5G46025,,0,0,0,0,0,0
AT5G46030,,342,391,804,748,559,637
AT5G46040,NPF5.3,6,11,8,4,2,2
AT5G46050,NPF5.2,34,56,108,98,53,58
AT5G46060,,10,15,24,55,39,25
AT5G46070,,152,202,392,295,234,247
AT5G46080,,21,16,48,41,32,25
AT5G46090,,25,26,53,70,46,47
AT5G46100,,5,5,12,5,6,2
AT5G46105,,0,0,0,2,0,0
AT5G46110,APE2,5687,6760,16761,15687,13773,12051
AT5G46115,,0,3,8,13,4,9
AT5G46120,,0,0,0,0,0,0
AT5G46130,,4,1,4,1,0,0
AT5G46140,,1,0,1,0,1,2
AT5G46150,ALIS2,170,196,433,329,279,316
AT5G46160,HLP,188,208,457,329,243,285
AT5G46170,,89,89,227,199,149,155
AT5G46180,DELTA-OAT,191,253,488,1150,784,692
AT5G46190,,106,178,253,302,242,240
AT5G46195,,0,0,0,0,0,0
AT5G46200,,0,0,0,0,0,0
AT5G46210,CUL4,527,616,1245,1174,850,907
AT5G46220,,8,10,19,13,6,9
AT5G46230,,16,35,57,33,23,23
AT5G46240,KAT1,84,83,198,157,119,119
AT5G46250,LARP6A,724,1037,2101,1764,1361,1465
AT5G46260,,11,8,31,13,12,17
AT5G46270,,49,79,211,118,86,73
AT5G46280,MCM3,82,85,173,89,69,74
AT5G46290,KASI,920,1166,2622,1452,1017,1003
AT5G46295,,3,5,4,8,6,6
AT5G46300,,0,0,0,0,0,0
AT5G46310,,0,0,0,0,0,0
AT5G46315,U6-29,0,0,0,0,0,0
AT5G46320,,0,0,0,0,0,0
AT5G46325,,0,0,0,0,0,0
AT5G46330,FLS2,172,223,471,347,320,265
AT5G46340,RWA1,115,157,335,280,231,223
AT5G46350,WRKY8,6,16,19,35,27,24
AT5G46360,KCO3,0,0,0,0,0,0
AT5G46370,TPK2,1,1,0,0,0,1
AT5G46380,,0,0,1,0,0,0
AT5G46390,CTPA1,101,112,301,201,163,152
AT5G46400,AT PRP39-2,88,133,256,216,167,180
AT5G46410,SSP4,163,195,389,494,374,466
AT5G46417,,0,0,1,0,0,0
AT5G46420,,504,690,1485,1036,850,931
AT5G46430,RPL32B,608,711,1406,1069,791,886
AT5G46440,,30,29,62,19,16,11
AT5G46450,,104,106,182,80,87,66
AT5G46460,PCMP-H49,3,9,18,12,3,10
AT5G46470,RPS6,146,161,388,371,353,308
AT5G46490,,21,36,72,39,39,22
AT5G46500,,2,4,9,2,4,5
AT5G46510,,85,85,179,133,115,124
AT5G46520,,19,27,47,56,30,46
AT5G46530,,41,47,69,59,35,24
AT5G46540,ABCB7,0,0,1,0,0,0
AT5G46550,GTE12,69,125,215,167,132,123
AT5G46560,,66,66,170,145,109,104
AT5G46570,BSK2,87,96,190,151,136,102
AT5G46580,,256,313,776,396,329,347
AT5G46590,anac096,29,27,57,29,12,23
AT5G46595,,0,0,0,0,0,0
AT5G46600,ALMT13,6,6,20,22,17,16
AT5G46610,ALMT14,0,0,0,4,2,2
AT5G46620,,69,85,150,173,122,123
AT5G46630,,374,459,965,875,661,687
AT5G46640,AHL8,27,28,42,55,43,45
AT5G46645,,0,0,0,0,0,0
AT5G46650,ATL30,7,0,8,2,1,2
AT5G46660,,0,1,0,0,0,0
AT5G46665,,0,0,0,0,0,0
AT5G46670,,0,0,0,1,0,1
AT5G46680,,14,20,29,40,22,32
AT5G46690,BHLH71,134,144,464,436,282,319
AT5G46700,TRN2,116,121,211,221,202,165
AT5G46710,,78,93,228,200,141,146
AT5G46720,,12,12,34,23,30,27
AT5G46730,,122,126,243,659,346,353
AT5G46740,UBP21,37,23,69,43,35,42
AT5G46750,AGD9,252,300,658,542,456,400
AT5G46760,MYC3,279,337,680,681,541,560
AT5G46770,,0,0,1,0,0,0
AT5G46780,,155,270,467,204,164,177
AT5G46790,PYL1,160,208,405,223,163,153
AT5G46795,MSP2,0,0,0,0,0,0
AT5G46800,BOU,282,307,792,579,445,384
AT5G46810,,0,0,0,0,0,0
AT5G46820,,0,0,0,0,0,0
AT5G46830,BHLH28,2,0,0,5,5,6
AT5G46840,,341,482,780,546,423,519
AT5G46845,MIR160C,0,1,0,1,1,2
AT5G46850,,48,49,120,85,54,59
AT5G46860,SYP22,276,357,787,660,456,504
AT5G46870,,15,15,30,25,17,18
AT5G46871,,2,1,4,3,3,0
AT5G46873,,0,0,0,0,0,0
AT5G46874,,0,0,0,0,0,0
AT5G46875,,0,0,0,0,0,0
AT5G46877,,0,0,0,0,0,0
AT5G46880,HDG5,36,31,87,59,39,61
AT5G46890,,13,7,4,21,15,2
AT5G46900,,25,14,10,32,12,14
AT5G46910,,21,32,72,110,84,63
AT5G46915,,2,2,7,5,2,5
AT5G46920,NMAT2,69,77,187,125,98,101
AT5G46930,,0,0,0,0,0,0
AT5G46940,,0,0,0,0,0,0
AT5G46950,,0,0,0,0,0,0
AT5G46960,PMEI12,0,0,0,1,0,1
AT5G46970,,0,0,0,0,0,0
AT5G46980,,0,0,0,0,0,0
AT5G46990,,0,0,0,0,0,0
AT5G47000,PER65,8,14,23,26,43,55
AT5G47010,UPF1,478,584,1187,1056,918,877
AT5G47020,,458,538,1194,1444,1132,1280
AT5G47030,,1426,1647,3348,2716,2178,2163
AT5G47040,LON2,706,811,1833,2247,1614,1546
AT5G47050,,177,254,496,406,294,329
AT5G47060,,72,83,163,227,187,185
AT5G47070,PBL19,85,96,203,289,210,219
AT5G47075,LCR20,0,0,0,0,0,0
AT5G47077,LCR6,0,0,0,0,0,0
AT5G47080,CKB1,158,164,397,311,247,279
AT5G47090,,80,144,250,214,182,182
AT5G47100,CBL9,76,114,214,181,154,194
AT5G47110,LIL3.2,1047,1325,3142,2370,2011,2052
AT5G47120,BI-1,314,354,830,1131,863,746
AT5G47130,,3,4,9,8,5,7
AT5G47140,GATA27,59,62,149,153,111,125
AT5G47150,,0,0,0,1,0,2
AT5G47160,,7,5,11,6,3,11
AT5G47170,,2,2,0,3,1,2
AT5G47175,LCR3,0,0,1,0,0,0
AT5G47180,PVA21,330,461,919,1318,881,1111
AT5G47190,,877,1145,2721,1883,1479,1404
AT5G47200,RABD2B,618,838,1610,2417,1439,1519
AT5G47210,RGGC,2082,2600,4680,2840,2245,2469
AT5G47220,ERF2,91,127,255,143,154,132
AT5G47225,,0,0,0,0,0,0
AT5G47229,,0,0,0,0,0,0
AT5G47230,ERF5,71,86,167,123,99,131
AT5G47240,atnudt8,136,170,555,504,309,262
AT5G47250,,17,24,33,20,26,25
AT5G47260,,0,0,0,0,0,0
AT5G47280,ADR1-L3,0,0,0,0,0,0
AT5G47290,,0,0,0,0,0,0
AT5G47300,,0,0,0,0,0,0
AT5G47306,,0,0,0,0,0,0
AT5G47310,,251,279,565,512,350,383
AT5G47320,RPS19,187,247,556,460,411,372
AT5G47330,,15,37,83,1365,422,369
AT5G47340,,0,0,0,0,0,0
AT5G47350,,0,0,3,4,1,2
AT5G47360,,16,11,26,26,24,25
AT5G47370,HAT2,201,267,535,356,335,288
AT5G47380,,23,30,57,48,38,34
AT5G47390,KUA1,313,380,891,748,634,577
AT5G47400,,45,38,89,76,55,53
AT5G47420,,70,104,200,159,116,108
AT5G47430,,335,364,802,734,591,692
AT5G47435,PURU1,397,499,1001,900,702,682
AT5G47440,,22,23,33,25,26,25
AT5G47445,,15,14,37,33,27,25
AT5G47450,TIP2-3,5,11,23,17,11,5
AT5G47455,,72,71,143,91,56,79
AT5G47460,PCMP-E103,10,12,21,9,8,10
AT5G47470,,1,1,1,1,0,1
AT5G47480,MAG5,415,525,1094,990,773,875
AT5G47490,SEC16B,98,121,210,169,144,152
AT5G47500,PME68,267,296,598,673,516,652
AT5G47510,,21,35,79,37,23,22
AT5G47520,RABA5A,117,131,251,213,150,193
AT5G47530,,13,15,28,160,99,88
AT5G47540,,157,213,485,334,278,250
AT5G47550,CYS5,215,215,410,804,577,454
AT5G47560,TDT,997,1502,3027,4001,2709,2190
AT5G47570,,477,569,1265,1346,962,933
AT5G47580,,75,78,156,136,105,106
AT5G47590,,100,160,301,327,211,176
AT5G47600,HSP14.7,12,11,26,6,5,13
AT5G47610,ATL79,99,103,267,393,335,300
AT5G47620,,276,366,704,712,553,527
AT5G47630,MTACP2,49,56,115,92,78,73
AT5G47635,,7,15,35,125,98,108
AT5G47640,NFYB2,141,185,392,730,510,487
AT5G47650,ATNUDT2,97,130,294,522,357,362
AT5G47660,,74,102,189,187,135,192
AT5G47670,NFYB6,0,1,2,4,2,3
AT5G47680,TRM10,194,235,435,287,230,248
AT5G47690,,522,681,1257,1001,803,946
AT5G47700,RPP1C,769,895,1824,1148,901,807
AT5G47710,CAR11,78,66,151,121,87,106
AT5G47720,,169,250,434,434,290,310
AT5G47730,,138,141,271,257,193,189
AT5G47740,,45,58,99,345,208,226
AT5G47750,D6PKL2,230,283,537,447,313,402
AT5G47760,PGLP2,110,155,279,320,208,235
AT5G47770,FPS1,579,695,1483,1242,947,953
AT5G47780,GAUT4,1037,1306,2730,2149,1727,1662
AT5G47790,,95,90,229,185,148,117
AT5G47800,,62,63,128,101,93,78
AT5G47810,PFK2,102,144,227,168,151,156
AT5G47815,,0,0,0,0,0,0
AT5G47818,,0,0,0,0,0,0
AT5G47820,KIN4A,284,338,745,595,452,452
AT5G47830,,75,77,186,161,114,152
AT5G47840,AMK2,565,760,1707,1214,1026,981
AT5G47850,CCR4,0,0,0,7,2,1
AT5G47860,,327,394,933,1411,1025,818
AT5G47870,RAD52-2,147,193,389,375,302,222
AT5G47880,ERF1-1,178,213,375,492,363,345
AT5G47890,,659,819,1834,1447,1156,1174
AT5G47900,,40,38,131,81,68,62
AT5G47910,RBOHD,167,215,303,176,177,124
AT5G47920,,14,17,22,15,23,33
AT5G47928,,0,0,0,0,0,0
AT5G47930,RPS27D,1097,1305,2286,1719,1180,1261
AT5G47940,,61,99,166,174,132,147
AT5G47950,,9,26,10,2,5,3
AT5G47960,RABA4C,13,17,15,17,9,16
AT5G47970,,65,91,182,115,118,119
AT5G47980,BAHD1,4,2,5,0,0,2
AT5G47990,CYP705A5,62,85,70,57,56,158
AT5G48000,CYP708A2,18,57,27,22,29,51
AT5G48010,THAS1,38,59,25,34,35,107
AT5G48020,,178,220,453,657,416,419
AT5G48030,GFA2,112,168,320,226,186,152
AT5G48040,,35,26,63,43,30,43
AT5G48050,,3,8,15,11,4,5
AT5G48060,,33,40,59,47,38,24
AT5G48070,XTH20,30,16,34,12,7,6
AT5G48090,ELP1,5,7,6,3,6,4
AT5G48100,TT10,4,5,7,6,9,11
AT5G48110,,66,98,87,53,43,59
AT5G48120,MMS19,113,162,260,197,125,149
AT5G48130,,2,8,1,1,0,0
AT5G48140,,0,0,0,0,0,0
AT5G48150,PAT1,262,279,641,806,565,540
AT5G48160,OBE2,885,1172,2293,2064,1467,1642
AT5G48170,SNE,21,34,58,55,29,39
AT5G48175,,13,9,20,11,6,8
AT5G48180,NSP5,692,875,1921,3979,2491,2534
AT5G48190,,0,1,0,0,0,0
AT5G48200,,0,0,0,0,0,0
AT5G48205,,0,0,0,0,0,0
AT5G48210,,0,0,0,0,0,0
AT5G48220,,170,219,513,345,269,250
AT5G48230,AAT1,456,550,1123,906,736,671
AT5G48240,,104,140,249,143,103,119
AT5G48250,COL10,212,224,532,593,454,498
AT5G48270,,0,0,0,0,0,0
AT5G48280,,0,0,0,0,0,0
AT5G48290,,37,48,80,19,11,16
AT5G48300,APS1,893,1088,2245,2526,2259,1793
AT5G48310,,25,33,60,43,29,36
AT5G48320,,12,7,20,11,11,9
AT5G48330,,57,82,175,125,120,109
AT5G48335,,205,237,450,438,294,310
AT5G48340,,49,64,115,130,86,106
AT5G48350,,0,0,0,0,0,0
AT5G48360,FH9,148,182,397,160,107,135
AT5G48370,,103,112,287,287,245,172
AT5G48375,TGG3,0,0,0,0,0,0
AT5G48380,BIR1,234,327,617,647,477,437
AT5G48385,FRL3,802,1071,2122,1803,1313,1403
AT5G48390,ZIP4,6,1,4,3,2,5
AT5G48400,GLR1.2,16,13,29,57,31,40
AT5G48410,GLR1.3,6,17,28,51,30,29
AT5G48412,,318,345,973,879,806,905
AT5G48420,,0,0,0,0,0,0
AT5G48430,,34,24,50,2,2,6
AT5G48440,,84,145,233,215,202,186
AT5G48450,sks3,51,60,119,58,73,52
AT5G48460,FIM2,69,89,193,139,123,118
AT5G48465,,0,0,0,0,0,0
AT5G48470,PRDA1,142,208,451,144,107,137
AT5G48480,,199,199,482,598,421,417
AT5G48485,DIR1,294,265,763,386,296,249
AT5G48490,,200,136,595,692,760,591
AT5G48500,,116,114,333,418,287,283
AT5G48510,,0,0,3,0,0,0
AT5G48515,,0,0,0,0,0,0
AT5G48520,,91,106,188,189,136,136
AT5G48530,,42,59,112,74,75,84
AT5G48540,CRRSP55,43,29,85,66,60,45
AT5G48543,LCR1,0,0,0,0,0,0
AT5G48545,HINT3,209,226,545,376,295,290
AT5G48550,,0,0,0,2,0,0
AT5G48560,BHLH78,114,144,228,243,167,169
AT5G48570,FKBP65,80,93,217,271,257,219
AT5G48575,,0,1,0,0,0,0
AT5G48580,FKBP15-2,351,465,912,664,556,543
AT5G48590,,178,225,514,392,323,296
AT5G48595,,0,0,0,0,0,0
AT5G48600,ATSMC3,55,60,105,65,53,64
AT5G48605,,0,0,0,0,0,0
AT5G48610,,103,120,284,259,167,208
AT5G48620,RPP8L4,376,447,1047,823,682,717
AT5G48630,,111,134,321,202,166,171
AT5G48640,CYCC1-1,98,99,230,241,150,167
AT5G48650,,18,16,30,16,16,14
AT5G48655,,144,184,356,393,272,308
AT5G48657,,49,74,132,107,88,82
AT5G48660,,31,32,90,44,34,39
AT5G48670,AGL80,5,7,16,13,9,6
AT5G48675,,0,0,0,0,0,0
AT5G48680,,112,134,232,208,140,145
AT5G48690,,13,12,40,36,14,14
AT5G48700,SUMO6,0,0,0,0,0,0
AT5G48710,SUMO4,2,3,3,1,1,0
AT5G48720,XRI1,71,61,134,100,87,82
AT5G48730,,54,68,148,118,102,73
AT5G48740,,11,2,14,13,14,10
AT5G48750,,0,0,0,0,0,0
AT5G48760,RPL13AD,311,355,661,466,321,353
AT5G48770,,4,10,15,13,10,13
AT5G48775,,12,6,20,17,15,15
AT5G48780,,5,8,17,7,6,11
AT5G48790,,314,421,1082,751,572,565
AT5G48800,,55,43,107,91,55,59
AT5G48810,CYTB5-D,1003,1074,2529,2307,1706,1779
AT5G48820,KRP3,22,18,25,16,5,21
AT5G48830,,70,74,209,135,105,106
AT5G48835,,0,0,0,0,0,0
AT5G48840,PANC,34,46,92,79,74,49
AT5G48850,SDI1,8,12,8,7,7,6
AT5G48860,,0,0,0,0,0,0
AT5G48870,LSM5,130,163,300,259,184,179
AT5G48880,KAT5,41,58,148,227,145,153
AT5G48890,LATE,1,3,3,0,0,0
AT5G48900,,160,131,310,274,228,171
AT5G48905,LCR12,0,0,0,0,0,0
AT5G48910,PCMP-H38,77,97,226,136,126,121
AT5G48920,TED7,47,57,104,154,130,20
AT5G48930,HST,417,452,1119,1093,790,639
AT5G48940,RCH1,51,68,99,48,50,49
AT5G48945,LCR46,0,0,0,0,0,0
AT5G48950,DHNAT2,11,11,29,16,8,10
AT5G48953,LCR86,0,0,0,0,0,0
AT5G48960,,185,217,399,321,258,254
AT5G48965,,49,44,105,95,70,87
AT5G48970,,64,69,154,105,62,79
AT5G48980,,0,3,1,3,1,0
AT5G48990,,44,57,134,66,67,72
AT5G49000,,29,39,61,57,36,59
AT5G49010,SLD5,19,27,41,43,27,22
AT5G49015,,83,108,196,218,150,149
AT5G49020,PRMT14,148,154,327,258,190,186
AT5G49030,OVA2,200,260,619,385,282,285
AT5G49040,DIR3,0,0,0,0,0,0
AT5G49050,,0,0,0,0,0,0
AT5G49060,ATJ49,49,78,153,152,105,108
AT5G49070,KCS21,1,4,4,7,5,4
AT5G49080,,269,383,375,71,59,95
AT5G49090,,0,0,0,0,0,0
AT5G49100,,132,99,261,195,160,119
AT5G49110,,13,15,36,15,20,12
AT5G49120,,7,11,10,46,44,54
AT5G49130,DTX55,0,0,1,0,0,0
AT5G49138,,0,0,1,0,0,0
AT5G49140,,1,0,0,0,0,0
AT5G49150,ATGEX2,0,0,0,0,0,0
AT5G49152,,1,3,4,3,3,4
AT5G49160,DMT1,154,160,276,142,131,117
AT5G49170,,34,55,88,48,28,22
AT5G49180,PME58,0,0,1,0,0,0
AT5G49190,SUS2,7,9,13,20,4,9
AT5G49200,ZFWD4,0,0,0,1,1,0
AT5G49210,,148,177,339,326,222,256
AT5G49215,,32,32,104,71,42,43
AT5G49220,,52,84,152,130,82,93
AT5G49230,DI19-7,77,89,219,196,150,126
AT5G49240,APRR4,0,0,0,0,0,0
AT5G49250,,0,0,0,0,0,0
AT5G49260,,0,0,0,0,0,0
AT5G49270,COBL9,27,34,30,14,6,14
AT5G49280,,69,101,166,486,358,301
AT5G49290,ATRLP56,7,7,16,9,14,9
AT5G49300,GATA16,26,29,61,38,19,20
AT5G49301,,0,1,0,0,0,0
AT5G49310,IMPA5,1,0,2,0,0,2
AT5G49320,,15,10,15,36,8,11
AT5G49330,MYB111,3,6,16,9,16,16
AT5G49334,,0,0,0,0,0,0
AT5G49340,TBL4,4,6,13,98,60,71
AT5G49350,,47,40,86,310,197,272
AT5G49360,BXL1,6365,8574,17509,13036,9599,7731
AT5G49370,,1,1,1,1,1,3
AT5G49380,,1,0,3,2,2,2
AT5G49390,,14,21,61,46,31,36
AT5G49400,,235,284,525,428,316,342
AT5G49410,,36,56,116,52,43,48
AT5G49420,,0,0,1,0,2,0
AT5G49430,,88,103,254,189,158,160
AT5G49435,,0,0,0,0,0,0
AT5G49440,,918,1108,2640,1718,1081,1239
AT5G49448,,0,0,0,0,0,0
AT5G49450,BZIP1,0,0,0,0,0,0
AT5G49460,ACLB-2,479,537,1039,959,703,676
AT5G49465,,0,0,0,0,0,0
AT5G49470,,75,74,187,171,105,98
AT5G49480,ATCP1,39,59,73,154,105,97
AT5G49490,AGL83,0,0,0,0,0,0
AT5G49500,SRP-54B,26,36,76,56,34,57
AT5G49510,PFD3,157,218,448,329,232,235
AT5G49520,WRKY48,56,52,124,284,161,180
AT5G49525,,0,4,2,31,24,20
AT5G49530,,79,127,195,161,140,152
AT5G49540,,101,119,278,276,189,167
AT5G49550,BLOS2,31,33,125,142,124,80
AT5G49555,,166,172,343,326,257,276
AT5G49560,,12,22,23,25,22,13
AT5G49570,PNG1,136,170,328,370,252,234
AT5G49580,,109,135,271,207,172,194
AT5G49590,,0,0,0,0,0,0
AT5G49600,,0,0,0,7,0,6
AT5G49610,,16,14,43,29,25,20
AT5G49615,TAS3b,0,0,0,0,0,0
AT5G49620,AtMYB78,32,25,55,82,43,73
AT5G49630,AAP6,86,80,174,46,33,32
AT5G49640,,125,121,258,233,211,223
AT5G49650,XK-2,402,464,972,1203,792,889
AT5G49660,CEPR1,324,368,752,746,644,593
AT5G49665,,118,121,277,504,316,396
AT5G49680,KIP,19,35,36,39,24,24
AT5G49690,UGT91C1,21,29,46,134,105,100
AT5G49700,AHL17,131,147,331,326,246,231
AT5G49710,,157,194,352,559,333,455
AT5G49720,KOR,2609,3414,7306,4484,3488,3708
AT5G49730,FRO6,522,532,1387,1018,776,642
AT5G49740,FRO7,118,104,267,139,120,99
AT5G49743,,0,0,0,0,0,0
AT5G49746,,0,0,0,0,0,0
AT5G49750,,0,0,0,0,0,0
AT5G49760,,323,362,788,550,429,421
AT5G49770,,27,20,35,0,3,0
AT5G49780,,11,11,17,4,4,3
AT5G49790,,0,0,0,0,0,0
AT5G49800,,28,18,59,28,27,21
AT5G49810,MMT1,236,261,495,467,401,360
AT5G49820,RUS6,228,289,593,503,355,323
AT5G49830,EXO84B,202,214,496,396,305,277
AT5G49840,,151,198,390,405,296,311
AT5G49850,JAL46,22,21,31,27,17,15
AT5G49860,JAL47,0,0,2,0,1,0
AT5G49870,JAL48,10,5,7,1,2,0
AT5G49880,MAD1,111,157,270,249,179,166
AT5G49890,CLC-C,320,421,789,945,752,711
AT5G49900,,53,60,119,327,207,222
AT5G49910,HSP70-7,633,821,1771,1263,940,856
AT5G49920,,0,2,0,1,1,1
AT5G49930,emb1441,173,174,306,369,301,322
AT5G49940,NIFU2,444,577,1319,1007,749,781
AT5G49945,,101,118,219,201,207,198
AT5G49950,,104,139,214,282,221,210
AT5G49960,,36,43,105,60,43,56
AT5G49970,PPOX1,364,455,992,851,766,689
AT5G49980,AFB5,296,394,853,637,473,469
AT5G49990,NAT5,74,129,250,313,229,222
AT5G50000,,445,521,1008,747,587,593
AT5G50010,BHLH145,0,0,0,0,0,0
AT5G50011,,0,0,0,0,0,0
AT5G50012,,0,0,0,0,0,0
AT5G50020,,132,160,312,242,209,208
AT5G50030,,0,0,0,0,1,0
AT5G50040,,1,0,0,0,0,0
AT5G50050,,0,0,0,0,0,0
AT5G50060,,0,2,2,1,0,0
AT5G50070,,1,0,1,0,0,0
AT5G50080,ERF110,0,0,0,0,0,0
AT5G50090,,20,33,53,58,26,44
AT5G50100,,26,31,107,283,169,152
AT5G50110,,52,63,125,95,61,80
AT5G50111,,0,0,0,0,0,0
AT5G50115,,0,0,0,0,0,0
AT5G50120,,16,26,32,29,17,11
AT5G50130,,33,45,95,73,55,51
AT5G50136,,0,0,0,0,0,0
AT5G50140,,0,0,0,0,0,0
AT5G50150,,152,192,411,296,192,226
AT5G50160,FRO8,350,360,781,707,579,617
AT5G50170,,24,42,75,104,78,85
AT5G50175,,8,1,5,3,2,2
AT5G50180,,256,291,640,418,411,410
AT5G50190,,0,0,0,0,0,0
AT5G50200,NRT3.1,119,190,428,354,154,179
AT5G50210,QS,124,152,305,167,142,126
AT5G50220,,0,0,0,0,0,0
AT5G50230,ATG16,83,124,273,294,221,206
AT5G50240,PIMT2,13,22,45,145,116,123
AT5G50250,CP31B,308,345,810,641,492,492
AT5G50260,CEP1,27,26,63,400,343,321
AT5G50270,,0,0,0,2,3,1
AT5G50280,EMB1006,108,131,330,196,176,141
AT5G50290,,4,2,14,9,4,9
AT5G50300,AZG2,16,19,31,9,4,10
AT5G50310,,155,213,402,251,249,253
AT5G50315,,16,32,37,28,12,20
AT5G50320,HAG3,162,188,381,360,234,252
AT5G50330,,47,38,80,106,66,75
AT5G50335,,101,114,224,197,206,237
AT5G50340,,33,44,98,87,61,58
AT5G50345,ESFL11,0,0,0,0,0,0
AT5G50350,,64,71,145,145,116,116
AT5G50360,,0,0,0,216,166,151
AT5G50361,,0,0,0,3,2,2
AT5G50370,ADK2,142,113,270,228,159,168
AT5G50375,CPI1,82,109,208,152,111,119
AT5G50380,ATEXO70F1,181,267,488,457,382,347
AT5G50390,PCMP-H58,33,46,140,79,69,59
AT5G50400,PAP27,79,118,226,239,182,201
AT5G50410,,73,96,187,127,137,126
AT5G50420,,89,81,194,143,123,106
AT5G50423,,0,0,0,0,0,0
AT5G50430,UBC33,171,210,490,531,425,456
AT5G50440,MEMB12,26,34,60,56,57,57
AT5G50450,,187,229,500,359,238,260
AT5G50460,SEC61G2,215,246,515,443,308,283
AT5G50470,NFYC7,0,0,0,2,0,0
AT5G50480,NFYC6,0,0,0,0,0,0
AT5G50490,NFYC5,0,0,0,0,0,0
AT5G50500,,0,0,0,0,0,0
AT5G50510,,0,0,0,0,0,0
AT5G50520,,0,0,0,0,0,0
AT5G50530,CBSCBSPB5,17,16,35,61,34,36
AT5G50540,,1,0,0,0,0,0
AT5G50550,,0,0,0,0,0,0
AT5G50560,,13,29,19,13,10,14
AT5G50562,,0,0,0,0,0,0
AT5G50565,,19,30,33,42,34,34
AT5G50570,SPL13A,6,2,18,13,4,4
AT5G50580,SAE1B-2,0,0,0,0,0,0
AT5G50590,HSD7,0,0,0,0,0,0
AT5G50600,HSD1,0,0,0,0,0,0
AT5G50610,,0,0,0,0,0,0
AT5G50620,,0,0,0,0,0,0
AT5G50630,,0,0,0,0,0,0
AT5G50640,CBSCBSPB5,0,1,0,1,0,0
AT5G50645,,0,0,0,0,0,0
AT5G50650,,0,0,0,0,0,0
AT5G50660,,0,0,0,0,0,0
AT5G50665,,9,13,36,27,19,17
AT5G50670,SPL13A,0,0,0,0,0,0
AT5G50680,SAE1B-2,0,0,0,0,0,0
AT5G50690,HSD7,0,0,0,0,0,0
AT5G50700,HSD1,0,0,0,0,0,0
AT5G50710,,0,0,0,0,0,0
AT5G50715,,0,0,0,0,0,0
AT5G50717,MIR405B,0,0,0,0,0,0
AT5G50720,HVA22E,37,68,119,158,108,90
AT5G50740,,105,124,272,175,130,145
AT5G50750,RGP4,5,6,14,22,9,4
AT5G50760,,177,207,366,356,280,238
AT5G50770,HSD6,0,0,0,2,1,3
AT5G50780,,88,132,204,192,166,172
AT5G50790,SWEET10,17,16,48,20,10,17
AT5G50800,SWEET13,2,2,5,63,45,54
AT5G50801,,0,0,0,0,0,0
AT5G50805,,0,0,0,0,0,0
